city,osm_type,osm_id,name,address,phone,email,website
Mazandaran,node,4820303460,باغ خوانوادگی ارکیده,,,,
Mazandaran,node,4865917921,,,,,
Mazandaran,node,4939278306,اتکا,رسالت,,,
Mazandaran,node,4942616821,کافه ماسوله,,,,
Mazandaran,node,4944876021,ویژه ۲ اژدر,,,,
Mazandaran,node,4945809421,تعمیرات موبایل گودرزی,"بلوار امام امت, 026",+98 26 4423 7004,,
Mazandaran,node,4963922089,درب ضد سرقت کرج,,,,
Mazandaran,node,4965633624,فست فود سیب,"بلوار شهرداری, 223",33417003,,
Mazandaran,node,5003079834,نان باگت,,,,
Mazandaran,node,5006170126,قصابی عابدی,"شهید مدنی, 684",+98 26 3441 5466,,
Mazandaran,node,5007939724,نان لواش,,,,
Mazandaran,node,5009019048,امیران,,,,
Mazandaran,node,5040002046,رستوران ایرانیان,,,,
Mazandaran,node,5041362125,کبابی خوزستان,بلوار انقلاب اسلامی,,,
Mazandaran,node,5045117123,نقش جهان,خیابان قزوین,+98 26 4422 2729,,http://www.pesarkhalehrestaurant.com
Mazandaran,node,5057009556,رستوران آرمانی,,,,
Mazandaran,node,5057009567,هایپر نگین شهروند,,,,
Mazandaran,node,5075225469,,,,,
Mazandaran,node,5076534522,لوازم یدکی بی ام و بندخت,میثم چهارم,+982634432096,,http://BENDOKHT.COM
Mazandaran,node,5128652711,هایپر می,,+9826336572578,,https://www.hyperme.ir/
Mazandaran,node,5136453187,اتوگالری گنجی,,,,
Mazandaran,node,5141819526,تکنو موبایل,خیابان قزوین,+98 935 579 4942,techno.mobile.64@gmail.com,https://telegram.me/technomobile
Mazandaran,node,5151481421,,,,,
Mazandaran,node,5190119325,مرکز تجاری مهرشهر,بلوار امام خمینی,,,
Mazandaran,node,5190151422,رستوران ایتالیایی فرک,بلوار شهرداری,,,
Mazandaran,node,5191565774,تالار رز,محمد شهر,,,
Mazandaran,node,5195748894,نان شیرینی مانی,,,,
Mazandaran,node,5202292221,فروشگاه اتکا,مهرشهر,,,
Mazandaran,node,5204999921,سوپرمارکت دهقان,بلوار هوشیار,,,
Mazandaran,node,5207937730,سوپر مارکت عطایی,بلوار دکتر بهشتی,,,
Mazandaran,node,5209508865,نمایندگی ایران خودرو عبادی,,,,
Mazandaran,node,5262099826,بربری,,,,
Mazandaran,node,5267632024,بربری,,,,
Mazandaran,node,5272581101,هایپر خلیج‌فارس,,,,
Mazandaran,node,5277505195,عطاری گرینه,,+982633503848,,
Mazandaran,node,5289203789,دکه,,,,
Mazandaran,node,5464304121,چیپل,,,,
Mazandaran,node,5488985121,تالار و رستوران حاج رضا,,,,
Mazandaran,node,5493191223,آب انار نارمک,,,,
Mazandaran,node,5495656321,بیرون بر امیرکبیر,,,,
Mazandaran,node,5497781022,فروشگاه زنجیره ای خلیج فارس,۴۵ متری گلشهر,,,
Mazandaran,node,5515554775,رنو پارت متین,"۴۵ متری گلشهر, کرج",,,
Mazandaran,node,5515554776,لاستیک یاس,"۴۵ متری گلشهر, کرج",,,
Mazandaran,node,5515570970,شیرینی مادر,"۴۵ متری گلشهر, کرج",,,
Mazandaran,node,5517679690,مجموعه ی تعمیرگاه ماشین,"بهار غربی, کرج",,,
Mazandaran,node,5517679691,تعمیرگاه مرکزی هیوندای استان البرز,"بهار غربی, کرج",,,
Mazandaran,node,5519537225,فرآورده های گوشتی کاوه,,,,
Mazandaran,node,5519537733,نانوایی سنگک ماشینی,,,,
Mazandaran,node,5545943421,ملک شاهین ویلا,,,,
Mazandaran,node,5559588228,رستوران سیب,,,,
Mazandaran,node,5559588229,کافه کتاب خوارزمی,,,,
Mazandaran,node,5569878388,فونگی,,,,
Mazandaran,node,5653653091,فروشگاه پارسیان,,,,
Mazandaran,node,5653653092,نانوایی سنگک,,,,
Mazandaran,node,5665678308,,,,,
Mazandaran,node,5665678309,,,,,
Mazandaran,node,5680535525,نانوایی بربری,,,,
Mazandaran,node,5682498494,,,,,
Mazandaran,node,5682498495,,,,,
Mazandaran,node,5684490001,پلاسکو گلها,,,,
Mazandaran,node,5684490005,شیرینی‌سرای مانی,,,,
Mazandaran,node,5684490007,افق کوروش,,,,
Mazandaran,node,5684490008,لبنیات سنتی اخوان,,,,
Mazandaran,node,5685358853,نان فانتزی,,+98 26 3352 4775,,
Mazandaran,node,5692008521,,,,,
Mazandaran,node,5692008621,سوپرمارکت فاز چهار,,,,
Mazandaran,node,5761279810,پیتزا ویدون,,,,
Mazandaran,node,5776418564,فروشگاه امیران,,,,
Mazandaran,node,5776425835,شهر کتاب مهرشهر,,,,
Mazandaran,node,5776429775,قهوه بونا,"۲۱۴ غربی, mehrshahr, karaj",+98 912 318 9373,,
Mazandaran,node,5791838157,رستوران شهرک ابریشم,,,,
Mazandaran,node,5791844407,باغ تالار نقش جهان,,,,
Mazandaran,node,5806363708,رفاه,,,,
Mazandaran,node,5808588621,ماهی سرا گهر,,,,
Mazandaran,node,5809757607,کافه رستوران سرآشپز,,,,
Mazandaran,node,5860390685,تنظیم موتور رضا,یلوار شهید خانزاده,+98 935 491 8447,,
Mazandaran,node,5883013247,آرایشگاه تارمو,,,,
Mazandaran,node,5904445987,,,,,
Mazandaran,node,5926011985,کافه و رستوران,,,,
Mazandaran,node,5965450784,افق کوروش,,,,
Mazandaran,node,6001858209,آرایشگاه مردانه مینیاتور,,,,
Mazandaran,node,6014421263,نانوایی لواش,,,,
Mazandaran,node,6014422106,برق خودرو امامی,,,,
Mazandaran,node,6031286255,قهوه سیاح,,+982634453907,,http://sayahcoffee.ir/
Mazandaran,node,6042950545,جانبو,,,,
Mazandaran,node,6047355482,مرکز خرید مسکن مهر نظر آباد,,,,
Mazandaran,node,6134955945,نمایندگی فروش و نصب دوربین مداربسته هایک ویژن,"کنار گذر سه باندی, 80, کرج",+98 26 3421 6001,,http://hooshmandcctv.com
Mazandaran,node,6139813615,ساندویچ و پیتزا هایلا,,,,https://haila-sandwich.com/
Mazandaran,node,6140159223,افق کوروش,,+98 26 42701000,,https://okala.com/
Mazandaran,node,6140165110,آرایشگاه رایا,,,,
Mazandaran,node,6142519271,لوازم آرایشی هفت رنگ,,,,
Mazandaran,node,6142533229,لبنیات میانکوه,,,,
Mazandaran,node,6142539938,سوپرمارکت مکث,,,,
Mazandaran,node,6162504022,نانوایی سنگکی سنتی گلستان,,,,
Mazandaran,node,6167537024,نانوایی نان سنگک,,,,
Mazandaran,node,6167695432,پاتن جامه,,+982634413629,,https://patanjameh.ir/
Mazandaran,node,6177430994,فروشگاه زنجیره‌ای امیران,,+982633403776,,
Mazandaran,node,6177431462,افق کوروش,,,,https://www.okcs.com/
Mazandaran,node,6177431474,جانبو,,,,https://canbo.ir/
Mazandaran,node,6177432748,فروشگاه هفت شعبه حدادی,,,,
Mazandaran,node,6269063967,,,,,
Mazandaran,node,6269081286,آرایشگاه مردانه آریو,,+989398204943,,
Mazandaran,node,6269081773,سوپر مارکت نیل آی,,,,
Mazandaran,node,6269086322,میوه فروشی حاتمی,,,,
Mazandaran,node,6269087418,کافه تی تی,,,,
Mazandaran,node,6269091521,نانوایی سنگک شیزری,,,,
Mazandaran,node,6290592900,نانوایی سنگک,,,,
Mazandaran,node,6290867984,نانوایی محلی سبوسدار حیدر بابا,,,,
Mazandaran,node,6290870857,شیرینی فروشی تخت جمشید,,,,
Mazandaran,node,6295185231,بازار روز پردیسان,,,,
Mazandaran,node,6295187810,پمپ LPG,,,,
Mazandaran,node,6295256192,کافه فرست کلاس,,+98 26 3445 7327,,Http://iranianfirstclasscafe.com
Mazandaran,node,6298663090,نانوایی گل گندم,,,,
Mazandaran,node,6298665785,فروشگاه هایپر لسکو,,+98 21 4270 1000,,
Mazandaran,node,6298753755,۱۲۰۴ نمایندگی ایران خودرو,,+98 26 3457 5000,,
Mazandaran,node,6298822308,لبنیات کارن,"بلوار دانش آموز, karaj",+98 26 3277 3677,,
Mazandaran,node,6304093003,روژا برگر,"بلوار درختی ایثار, مابین سه راه حدادی و گلشهر- روبروی خیابان یکم, کرج",+98 26 3353 7357,rojaburger97@gmail.com,www.rojaburger.ir
Mazandaran,node,6304106874,کافه گرام,"بلوار درختی ایثار, مابین سه راه حدادی و گلشهر- روبروی خیابان یکم, کرج",+98 26 3350 9147,,
Mazandaran,node,6310330769,رستوران ایتالیایی سزار,,+98 26 3273 3438,,italianfood.ir
Mazandaran,node,6310340055,سوپر پروتئین نمونه گوشتیران,,,,
Mazandaran,node,6325108741,پروتئین کوهپایه,,,,
Mazandaran,node,6339073003,کافه آرام,,+98 26 3445 9809,,
Mazandaran,node,6348339343,سوپرمارکت باران,,,,
Mazandaran,node,6349024478,تالار پذیرایی کیمیا,,,,
Mazandaran,node,6360357986,شیرینی فروشی,,,,
Mazandaran,node,6360367700,نمایندگی سامسونگ پرسپولیس,,+98 26 3276 2020,,
Mazandaran,node,6371647091,مارال چرم,,+98 26 3355 3778,,https://maralleather.com/
Mazandaran,node,6371667131,نانوایی بربری درختی,,,,
Mazandaran,node,6371708995,سبزیجات اماده طبخ بانوایرونی,,+98 26 3353 0662,,
Mazandaran,node,6371712250,خدمات تخصصی برق و انژکتور اتومبیل زاگرس,,+98 26 3352 5955,,
Mazandaran,node,6371717275,ماهی قزل آلا زنده,,,,
Mazandaran,node,6371721828,بازار گل کرج,,,,
Mazandaran,node,6371741077,فرش وزرا,,+98 26 3441 9551,,https://vozaracarpet.ir/
Mazandaran,node,6379996851,سوپرمارکت,,,,
Mazandaran,node,6392821186,فروشگاه امیران,,,,
Mazandaran,node,6394922272,قهوه برزیل,,+98 26 3441 2790,,
Mazandaran,node,6394925487,قنادی رنگارنگ,,+98 26 3442 6279,,
Mazandaran,node,6425554720,فروشگاه ایران,"بلوار دانش آموز, karaj",+98 26 3175 8001,,http://irnshk.ir
Mazandaran,node,6425557896,سوپرمارکت کریمی,"ابوسعید ۳۰, karaj",+98 26 3273 4495,,
Mazandaran,node,6428439191,کباب ساطوری نگین,,,,
Mazandaran,node,6428444386,مزون نایس,,,,
Mazandaran,node,6433598523,بربری,,,,
Mazandaran,node,6437913085,قهوه تایم,,,,
Mazandaran,node,6489565827,نانوایی سنگک سنتی,,,,
Mazandaran,node,6501582880,رستوران جوان,"۴۵ متری گلشهر, کرج",,,
Mazandaran,node,6501611508,بستنی نعمت,"۴۵ متری گلشهر, کرج",,,
Mazandaran,node,6531422726,لبنیات محلی شیوار,,,,
Mazandaran,node,6569417286,ارزان سرای زنانه مهرسا,یاس ۲,,,
Mazandaran,node,6581069885,تالار پذیرایی راد,,,,
Mazandaran,node,6591780002,مواد غذایی یگانه,,,,
Mazandaran,node,6593302093,لوازم ساختمانی محمدی,,,,
Mazandaran,node,6593302094,,,,,
Mazandaran,node,6593302097,,,,,
Mazandaran,node,6622882682,صادقی,,,,
Mazandaran,node,6622882683,سرمه,,,,
Mazandaran,node,6625202142,,,,,
Mazandaran,node,6626977585,نمایندگی دوربین مداربسته هایک ویژن و داهوا,"بلوار کامیون داران, بلوک 1 - پلاک12",+98 26 3409 0432,,http://hooshmandcctv.com
Mazandaran,node,6649084740,مرکز خرید فروش خودرو قزل حصار,,,,
Mazandaran,node,6703088785,اکستنشن خانه مو,فلکه اول گوهردشت,+982634406313,info@khanemo.ir,https://khanemo.ir/
Mazandaran,node,6720438622,آش و حلیم سرای مقدم آبادان,"بلوار میرزایی پرور, کرج",+989169303439,,
Mazandaran,node,6727754485,سوپرمارکت آراز لوکس,بلوار موذن,+98 26 3431 3500,,
Mazandaran,node,6743633410,فروشگاه اینترنتی لوازم خانگی علی دادا,,,,
Mazandaran,node,6760731919,رحیم,"بنیاد, گلدشت",+98 919 195 7335,,
Mazandaran,node,6867140687,,,,,
Mazandaran,node,6867140748,دکه روزنامه,,,,
Mazandaran,node,6867140754,,,,,
Mazandaran,node,6867140774,,,,,
Mazandaran,node,6879731089,رستوران ایران زمین صبحانه,,,,
Mazandaran,node,6913021378,سیسمونی نی نی مدرن,,,,
Mazandaran,node,6913021379,لبنیات سنتی اخوان,,,,
Mazandaran,node,6950883857,هایپروان,,,,
Mazandaran,node,7025599321,کفش آرجی,"بلوار شهرداری, کرج",+982634415531,,https://www.instagram.com/shoes.rj/
Mazandaran,node,7066598598,کافه رستوران دنیز,,,,
Mazandaran,node,7081793973,تعمیر کمربند ایمنی حمید,,,,
Mazandaran,node,7082611269,گل فروشی گل مزرعه سبز,,,,
Mazandaran,node,7087735377,نانوایی لواشی,,,,
Mazandaran,node,7087766399,میوه فروشی کوهستان,,,,
Mazandaran,node,7087776367,لبنیات سنتی برادران شجاعی,,,,
Mazandaran,node,7095318137,خدمات کامپیوتری پگاه,"اول شرقی (شعبان آباد), کرج, مهرشهر",+98 26 3334 0368,,
Mazandaran,node,7098899660,نمایندگی ۱۴۰۸ کرمان موتور,"بلوار انقلاب اسلامی, کرج",+98 26 3420 8986,,
Mazandaran,node,7098899661,نمایندگی فروش ۱۴۱۱ کرمان موتور,"بلوار امامزاده طاهر, کرج, 3186558143",+98 26 335 19560;+98 26 335 19419,,
Mazandaran,node,7099743153,روح ا...سیستم,"بلوار ولیعصر, کرج, مهرشهر",,,
Mazandaran,node,7128435959,میوه فروشی,,,,
Mazandaran,node,7150762689,فروشگاه لوازم خانگی نیومان,"خیابان درختی رو به روی پرده کویین جنب مجتمع باران پلاک 28, 28, کرج",+98 919 217 4851,,https://www.newmun.com
Mazandaran,node,7217862285,نانوایی تافتون,,,,
Mazandaran,node,7217862286,نانوایی بربری,,,,
Mazandaran,node,7217862385,آژانس مسافرتی پاییزان گشت,,,,
Mazandaran,node,7221774885,نانوایی سنگکی,,,,
Mazandaran,node,7249151237,فست فود لیمو,,,,
Mazandaran,node,7257815507,نانوایی لواشی,,,,
Mazandaran,node,7273372185,خشکشویی سپاهان,نهم بلوک ۲,,,
Mazandaran,node,7293734385,کبابی کاکتوس,,,,
Mazandaran,node,7327010758,لوازم التحریر رنگارنگ,,+9834336844,,
Mazandaran,node,7327017712,نانوایی بربری,,,,
Mazandaran,node,7327021335,موبایل ری را,,,,
Mazandaran,node,7327025130,نانوایی لواش,,,,
Mazandaran,node,7377199951,سوپر مارکت,,,,
Mazandaran,node,7412446944,بوفه خوابگاه پسران,,,,
Mazandaran,node,7413162751,مرغ و ماهی فروشی,,,,
Mazandaran,node,7426889085,سوپر مارکت,هفدهم شرقی قلم,,,
Mazandaran,node,7472756957,کیف و کفش نازگل,"افشار, مهرشهر",+989338088316,,
Mazandaran,node,7472760084,کافه شالی,"بلوار دانش آموز, karaj",,,
Mazandaran,node,7515103780,فتوکپی,,,,
Mazandaran,node,7515103781,,,,,
Mazandaran,node,7541599808,مو آرا,"افشار, مهرشهر",,,
Mazandaran,node,7612678185,کافه رستوران لیا لانژ,,,,
Mazandaran,node,7639596045,Chilaka,"۱۱۱, Mehrshahr, Karaj",,,
Mazandaran,node,7694466618,تعمیرگاه و تعویض روغنی,,,,
Mazandaran,node,7709948203,خدمات تخصصی برق و انژکتور خودروتک,,,,
Mazandaran,node,7709948204,فروشگاه خلیج فارس,,+982634494157,,
Mazandaran,node,7710171881,فروشگاه کوروش,,,,
Mazandaran,node,7710214993,فروشگاه رفاه,,,,
Mazandaran,node,7710219761,عینک پروفسور,,+982613513874,,
Mazandaran,node,7710237659,باغ تالار آميتيس,,,,
Mazandaran,node,7715094938,غذای خیابانی,,,,
Mazandaran,node,7716333286,آفتاب سیر البرز,"بلوار گلزار غربی, کرج",+982633555590,,
Mazandaran,node,7717767902,سوپرمارکت زنجیره ای وین مارکت,,,,http://winmarketco.com/
Mazandaran,node,7723084486,موبایل صمد شکراللهی,,,,
Mazandaran,node,7723370160,سوپرمارکت ۱۱۰,,+982634325086,,
Mazandaran,node,7746091586,سالن زیبایی گلاریس,"ولیعصر, مهرشهر",09217977082,,
Mazandaran,node,7746093876,پیتزا ایدون,,,,
Mazandaran,node,7746132131,آرایش سناتور,,,,
Mazandaran,node,7746155915,رفاه,,,,
Mazandaran,node,7803790209,2CUT,,,,
Mazandaran,node,7815168027,پیرایش کلاسیک,"بلوار ولیعصر, مهرشهر",,,
Mazandaran,node,7848806651,Setareh Parsian Jahan,"بهشتی, 262 AND 316 ZAFAR 4TH, شهر کمالشهر, 3199784646",,,
Mazandaran,node,7889723092,هایپر ستاره البرز,,,,
Mazandaran,node,7949920881,شهریراق مرکزی,"خیام شرقی, کرج",02632714748,,
Mazandaran,node,7990925265,قهوه شوبین,,,,https://showbeanshop.ir/
Mazandaran,node,8000052616,نهال گشت,"درختی, 240, کرج, 3139645893",+982633143,info@nahalgasht.com,https://nahalgasht.com
Mazandaran,node,8021935392,ابزار فروشی,,,,
Mazandaran,node,8063169405,کالای ساختمانی ملکی,,,,
Mazandaran,node,8063181744,کالای ساختمانی شمس,,+982634308513,,
Mazandaran,node,8063181745,الکتریکی فراهانی,,+982634336355,,
Mazandaran,node,8063181746,نان سنگک,,,,
Mazandaran,node,8063181747,گلدن مارکت,,+982634320175,,
Mazandaran,node,8063181748,سوپرمیوه گلستان,,+982634301548,,
Mazandaran,node,8070884999,آداک دکور,,,,
Mazandaran,node,8286532560,کافه رستوران گیلاس,"چمن ۲, مهرشهر",+98 26 3342 1752,,
Mazandaran,node,8310733213,کافه رستوران لوکاس,"۱۰۹, مهرشهر",+982633425186,,
Mazandaran,node,8310743512,فروشگاه آریوشاپ,"بلوار امیرکبیر, کیانمهر",+98 26 3329 2384,,https://aryoshop.com/
Mazandaran,node,8320315180,رستوران شهر غذا,"بلوار ارم, مهرشهر",,,
Mazandaran,node,8325391335,پیتزا تنوری ژوست,"۲۰۳, 2, مهرشهر",+98 26 3342 4230,,
Mazandaran,node,8342479276,نان و شیرینی بیسکوتی,"کندرو بلوار شهرداری, مهرشهر",,,
Mazandaran,node,8342485045,سالن ناخن ژلیش,"۱۱۱, مهرشهر",+98 902 181 8816,,
Mazandaran,node,8406835665,کیوسک مطبوعاتی جمشید ژاله,"خیابان ۴۵ متری گلشهر، نبش خیابان ارغوان غربی, Karaj, 3139645893",+982633515597,,
Mazandaran,node,8483854226,برنج فروشی مرتضی میرزایی کوچکی,"غدیر ۲۶, نظرآباد",+989125606171,,
Mazandaran,node,8484785099,خشکبار میرزازاده,,,,
Mazandaran,node,8484785106,چای ناب (جلیلی),,,,
Mazandaran,node,8488462365,افق کوروش,,,,https://okala.com
Mazandaran,node,8591699317,کندو,میدان راهدار,+98 26 4438 3870,,
Mazandaran,node,8592804426,کولر اتومبیل رضا,"اول شرقی (شعبان آباد), مهرشهر",+989192621437,,
Mazandaran,node,8622211551,کافه رستوران کلبه رز,"۲۱۶ غربی, mehrshahr, karaj",+982633403244,,
Mazandaran,node,8629809893,رنگ  و ابزار البرز,کرج,+989199065003,,https://www.instagram.com/alborzrangabzar
Mazandaran,node,8749131029,خرازی غزال,"بختیاری, محمدشهر",+98 26 36214867,,
Mazandaran,node,8788298968,ایلیا محافظ,,+98 026-34682327,,https://www.iliamohafez.com/
Mazandaran,node,8791265710,سنگ تخت جمشید کرج,کرج,+98912265 7397,,
Mazandaran,node,8829438601,aldo.gallery,,+982634561927,,https://aldogallery.ir/
Mazandaran,node,8829518438,آلدوگالری,,+98 26 3456 1927,,https://aldogallery.ir/
Mazandaran,node,8831967453,برش لیزر دقیق,کرج,+98 912467 0161,,
Mazandaran,node,8842292098,بلک مونت کاور بدنه خودرو های خاص,"صد غربی, مهرشهر",+989128650535,,https://blackmount.customwrap.ir
Mazandaran,node,8842292105,اسپرت تایر میثم شعبه دو,,+989125677005,,
Mazandaran,node,8861071639,سالن زیبایی مریم قلندری,"بلوار دانش آموز, karaj",+98 26 3277 4334,,
Mazandaran,node,8867714984,آواک نت,"بلوار امام خمینی, هشتگرد",+98 936 556 635009123676403,,https://Avaknet.com/
Mazandaran,node,8879484160,نمایندگی مجاز هیوا,"ولیعصر, مهرشهر",+982633309684,,
Mazandaran,node,8903892327,کافه رستوران رومنس کرج,"بلوار گلزار غربی, کرج",+98 26 3351 2542,,
Mazandaran,node,8974019133,Snowa (safaei) day to day 2,,+98 912 565 5634,,https://www.instagram.com/daytodayshop.ir/
Mazandaran,node,8977505623,ماشین های اداری سفیر,"نبش ولیعصر 5, کرج",+982634452187,,https://4safir.com/
Mazandaran,node,8987505215,رستوران الغزال,"چمن ۳, مهرشهر",,,
Mazandaran,node,8989311938,Komolife Store,"کندرو بلوار شهرداری, mehrshahr, karaj",+989124463502,,https://komolife.ir
Mazandaran,node,8996364096,موبایل آواتل,"امام خمینی, 439, کمالشهر",+982634720682,,https://www.instagram.com/avatelkaraj
Mazandaran,node,9007932184,كافه رستوران دوسیخ,,+982644226688,,
Mazandaran,node,9010638508,چرم کاکتوس شعبه کرج,"فلکه اول گوهردشت, مرکز خرید نیکامال, کرج",+982634256254,,https://www.cactusleather.ir/
Mazandaran,node,9043892657,موسسه پرورش گل داریوش,استان البرز، جاده چهارباغ,,,
Mazandaran,node,9121898141,کافه روبی,"عطار, کرج",+98 912 366 0742,,
Mazandaran,node,9135118525,چرم چرمیش,,,,
Mazandaran,node,9138069933,الکتریکی خیام,,+982632717184,rezababaie87@gmail.com,
Mazandaran,node,9186480336,موبایل آنتن,"بلوار ارم, بعد از شبنم, کرج،مهرشهر",+982634255250,Anten.mobile.store@gmail.com,
Mazandaran,node,9187303728,گل نفیس,,,,
Mazandaran,node,9201594043,مجتمع الماس شهر,,,,
Mazandaran,node,9218769917,بازارچه سردار دلها,,,,
Mazandaran,node,9222974983,کارگاه کابینت اشل,,,,
Mazandaran,node,9224922613,پاساژ امین خاموشی,,,,
Mazandaran,node,9248463449,فست فود لبخند,,,,
Mazandaran,node,9266781626,,,,,
Mazandaran,node,9266781627,,,,,
Mazandaran,node,9270242102,موبایل و تبلت حسینی,"شهدا شمالی, نظرآباد",,,
Mazandaran,node,9277610123,خدمات مجالس طرفه,,,,
Mazandaran,node,9295555375,پخش لوازم جانبی و موبایل Mp1,"بلوار میرزایی پرور, پلاک 24, گوهردشت",+98 912 807 0881,,https://www.instagram.com/Mp1.mobile
Mazandaran,node,9309443584,ارایشی و بهداشتی نارسیس,"پنجم فاز ۲, گوهردشت",+98 26 3445 9466,,
Mazandaran,node,9310196877,تهران استخر,"خیابان قزوین, تهراندشت",+98 912 936 1811,,
Mazandaran,node,9339774115,پخش چمن مصنوعی دکور با ما,"دهقان ویلای یکم, 0, کرج",+98 912 034 7694,,https://www.decorbama.ir/
Mazandaran,node,9354151014,جواهری ژاسپر,"بلوار رزهبان, کرج",+989121443291,,
Mazandaran,node,9366031932,کاقه هو,,,,
Mazandaran,node,9366040632,سوپر مارکت باران,بلوار سعدی,,,
Mazandaran,node,9401734753,میوه سرای سادات,"کوکب شرقی, کرج",,,
Mazandaran,node,9415186703,پوشاک ایرانیان,بهمن ۲,+989125640499,,
Mazandaran,node,9423024603,لوستر ارکیا,,+98 991 739 2173,,https://arkiyagallery.ir
Mazandaran,node,9447659117,پارس الکترونیک,,,,
Mazandaran,node,9447739720,تعمیرگاه مهرزاد گاندی,,,,
Mazandaran,node,9447827419,تویوتا شاپ,,,,
Mazandaran,node,9463541281,ابزار و رنگ آریا,"بلوار امام خمینی, هشتگرد",+98 910 763 6359,,
Mazandaran,node,9484470552,پوشاک ال ۱,"بلوار دانش آموز, karaj",+98 937 001 7072,,ellee.gallery
