city,osm_type,osm_id,name,address,phone,email,website
Hormozgan,node,1514975983,مكتبة الامام البخاري,,,,
Hormozgan,node,1517554635,Dubai Public Library Distributors,Salah Al Din Street,,,
Hormozgan,node,1517556074,Harmony flowers,,,,
Hormozgan,node,1517556676,Unimar Construction Equipment,,,,
Hormozgan,node,1523218447,Aviation Cafe,,,,
Hormozgan,node,1536208082,ChinaTown Restaurant,,,,
Hormozgan,node,1536327001,Blue Mountain,1 Street,,,
Hormozgan,node,1536353749,Galadahari Automobiles,,,,
Hormozgan,node,1540401252,Arabian Automobiles - NISSAN,"طريق الاتحاد, 23A, دبي, 2128",+97142952222,crm@awrostamani.com,https://www.nissan-dubai.com/
Hormozgan,node,1540402268,Emirates,Al Ittihad Road,,,
Hormozgan,node,1546961413,A Little Off the Top Beauty Salon,3b Street,,,
Hormozgan,node,1575773978,Baracuda Italian Food,,,,
Hormozgan,node,1576085322,Zoom,,,,
Hormozgan,node,1576130492,,,,,
Hormozgan,node,1596424238,طيور الشارقة & سوق الحيوانات,Al Mareija St.,,,
Hormozgan,node,1608923453,Sharjah Central Souk,Corniche Road,,,
Hormozgan,node,1608923461,Sharjah Central Souk,Corniche Road,,,
Hormozgan,node,1608980948,Spinneys,,+971 7 243 4010,mgrrak@finefarefood.com,https://www.spinneys.com
Hormozgan,node,1645604155,Book World Library,Karama,,,
Hormozgan,node,1719283191,Kia Showroom,,,,
Hormozgan,node,1719284667,Nissan Service Centre,,,,
Hormozgan,node,1719284796,Suzuki Showroom,,,,
Hormozgan,node,1719287044,Al Futtaim Motors,,,,
Hormozgan,node,1719295857,دجاج كنتاكي,,,,
Hormozgan,node,1719296068,Papa John's,,,,
Hormozgan,node,1719296390,Subway,,,,
Hormozgan,node,1719303352,Galadari Automobile Showroom (Mazda),Al Ittihad Road,,,
Hormozgan,node,1719333348,West Zone Supermarket,,,,
Hormozgan,node,1719333663,Wow Pinoy Supermarket,,,,
Hormozgan,node,1786980232,Al Futtaim Motors - Toyota & Lexus Showroom,College Street,,,http://www.alfuttaimmotors.ae/
Hormozgan,node,1834397294,Al Khan R/A Supermarket,Al Khan Street,,,
Hormozgan,node,1866441180,Zoom,,,,
Hormozgan,node,1925907442,Carrefour,,,,
Hormozgan,node,1925909571,,,,,
Hormozgan,node,1925910261,,,,,
Hormozgan,node,1934490693,McDonald's,,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,1934490696,Emirates CO-OP Al Mizhar 2,,,,http://www.emiratescoop.ae
Hormozgan,node,1935196194,ماكدونالدز,,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,1935196195,Subway,,,,
Hormozgan,node,1935196196,,,,,
Hormozgan,node,1935196197,Just Falafel,,,,
Hormozgan,node,2019413195,Pizza Hut,,,,
Hormozgan,node,2019413196,ZatarWZeit,,,,
Hormozgan,node,2021952167,Al Atlas Al Maghrabi Hair Dressing Salon,,,,
Hormozgan,node,2021952374,Al Dolphin Al Arabi Laundry,,,,
Hormozgan,node,2065387546,,,,,
Hormozgan,node,2098884165,Maxim's super market,,,,
Hormozgan,node,2101984782,,,,,
Hormozgan,node,2119044835,,,,,
Hormozgan,node,2119044859,,,,,
Hormozgan,node,2119044875,,,,,
Hormozgan,node,2119044903,Barracuda,,,,
Hormozgan,node,2132012436,Golden Fork,University City Road,,,
Hormozgan,node,2133497445,Golden Fork,,,,
Hormozgan,node,2136041048,Farhat Restaurant,,,,
Hormozgan,node,2136042362,Canton Chinese,University City Road,,,
Hormozgan,node,2140056660,Day to Day,Al Arouba Street,,,
Hormozgan,node,2142633928,Rainbow Steak House,Zayd Bin Harethah Street,,,
Hormozgan,node,2142637212,Dwarka Vegetarian Restaurant,University City Road,,,
Hormozgan,node,2142726846,New Karachi Darbar,University City Road,,,
Hormozgan,node,2142727073,Al Madina,University City Road,,,
Hormozgan,node,2246387756,Table 9,Beniyas Road,,,http://www.table9dubai.com/
Hormozgan,node,2246390965,Ashiana,Baniyas Street,,,http://www.sheratondubaicreek.com/
Hormozgan,node,2246397658,P F Chang,,,,http://www.mirdifcitycentre.com/en
Hormozgan,node,2246431370,Carter's,Oud Metha,,,https://www.roundmenu.com/restaurant/Carters-Dubai/82
Hormozgan,node,2264474664,Valtek Sulamericana MENA LLC,,,,
Hormozgan,node,2283508675,Sun And Sand Sports LLC,Khalid Bin Waleed Road,,,
Hormozgan,node,2283508676,Musalla Tower Mall,,,,
Hormozgan,node,2325603635,Al Hamra  Cellar,,,,https://www.alhamracellar.com/
Hormozgan,node,2357373983,Al Maya Supermarkt,,,,
Hormozgan,node,2364258509,Javeri Jewellery,"Al Hisn (44th) Street, دبي, 24976",+971 50 45 31 359,jayantbj@hotmail.com,https://www.javerijewellery.com/
Hormozgan,node,2377087409,Gift House,Kuwait Street,,,
Hormozgan,node,2377094073,Family Supermarket,,,,
Hormozgan,node,2377100895,Ajanta Restaurant,16th Street,,,
Hormozgan,node,2377100969,Himalaya Restaurant,,,,
Hormozgan,node,2377102604,Sind Punjab Restaurant,,,,
Hormozgan,node,2377716739,Spinneys,"King Faisal Street, Sharjah",+971 6 572 2830;+971 6 572 7011,mgrskf@finefarefood.com,https://www.spinneys.com
Hormozgan,node,2377727476,E-Max Electronics Store,"King Faisal Street, Sharjah",,,https://www.emaxme.com/
Hormozgan,node,2377738847,Hyundai,"King Faisal Street, Sharjah",,,
Hormozgan,node,2390942342,مطعم مكسين,51st Street,,,
Hormozgan,node,2390968883,French Bakery,"Al Safa Street, دبي",,,
Hormozgan,node,2425124224,eTechnoforte FZC,,,,
Hormozgan,node,2438787427,City Center Supermarket,Sharjah,,,
Hormozgan,node,2447767215,,,,,
Hormozgan,node,2447767236,,,,,
Hormozgan,node,2447767239,,,,,
Hormozgan,node,2452808669,Saravana Bhavan,"King Faisal Street, Sharjah",,,
Hormozgan,node,2456855138,The Travel Market LLC,,+971 4 2664455,,
Hormozgan,node,2456904521,Aryaa's,دبي,,,
Hormozgan,node,2459773479,Hey Pesto,"Emaar Square, Building 1, دبي",04-4257982,,
Hormozgan,node,2467308927,Manama Supermarket,,,,
Hormozgan,node,2467550279,Al Maya Supermarket,,,,
Hormozgan,node,2467550280,Al Nuaimi Motors,,,,
Hormozgan,node,2467550281,Arabian Automobiles,,,,
Hormozgan,node,2467550283,Hardee's,,,,
Hormozgan,node,2467550285,Juraif for Mandi,,,,
Hormozgan,node,2467550286,دجاج كنتاكي,,,,
Hormozgan,node,2467550292,Sharjah Coop,,+971 6 516 4555;+971 600 548884,customercare@shjcoop.ae,https://www.sharjahcoop.ae
Hormozgan,node,2467550302,Safeer Mall,Mushirif,+97167464888,,
Hormozgan,node,2468437552,Nesto Hypermarket,Sanaya,0097167496112,,https://nestogroup.com/
Hormozgan,node,2471549962,Al Adil Trading,,,,
Hormozgan,node,2471549963,Al Manama Hypermarket,Sheikh Rashid bin Humaid Al Nuaimi Street,,,
Hormozgan,node,2471713453,Al Wesam Stationery,,,,
Hormozgan,node,2471713455,Qawafi Supermarket,,,,
Hormozgan,node,2471731290,Bait Al Madina,,,,
Hormozgan,node,2471749069,Al Lulu Cafeteria,,,,
Hormozgan,node,2471749070,Al Ruken Al Soori,,,,
Hormozgan,node,2471749071,Al Zahra Travels & Tours,,,,
Hormozgan,node,2471749072,Amoorah Beauty Saloon,,,,
Hormozgan,node,2471749073,Elsalmlek Cafeteria & Coffee shop,,,,
Hormozgan,node,2471749074,Retaj Beauty Saloon,,,,
Hormozgan,node,2471749075,White Rose Laundry,,,,
Hormozgan,node,2471841259,Noor Al Hayat,,,,
Hormozgan,node,2477298332,Human Appeal International,,,,
Hormozgan,node,2477298334,Karachi Darbar,,,,
Hormozgan,node,2477298337,Sharaf DG Express,,,,
Hormozgan,node,2477298348,,,,,
Hormozgan,node,2477298349,,,,,
Hormozgan,node,2478665559,,,,,
Hormozgan,node,2479728846,McDonald's,أم القيوين,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,2479728857,,,,,
Hormozgan,node,2479728873,دجاج كنتاكي,,,,
Hormozgan,node,2479742255,Al Hooth,,,,
Hormozgan,node,2479742256,Al Madina,,,,
Hormozgan,node,2480193548,,,,,
Hormozgan,node,2480193552,,,,,
Hormozgan,node,2482254364,Al Madina Supermarket,,,,
Hormozgan,node,2482254365,ماكدونالدز,,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,2485961933,Talal Super Market,"Al Esbij (30th) Street, دبي",,,
Hormozgan,node,2485961935,مطعم السند البنجاب,"شارع 25ب, دبي",,,
Hormozgan,node,2485965318,Golden Fork Restaurant,"Al Nahdha (26th) Street, دبي",,,
Hormozgan,node,2485965851,سوبرماركت المدينة,"شارع 21أ, دبي",,,
Hormozgan,node,2485983324,Puranmal,"Al Raffa Street, دبي",,,
Hormozgan,node,2485983327,Bhavna,"25C Street, 28, دبي",+971 4 353 0707,,
Hormozgan,node,2487989634,Mithash Sweets,Al Esbij (30th) Street,,,
Hormozgan,node,2487989636,Sukh Sagar,"Al Esbij (30th) Street, دبي",,,
Hormozgan,node,2487989637,Chavadi,"Al Esbij (30th) Street, دبي",,,
Hormozgan,node,2487989639,كابول دربار,"Khalid bin Waleed Road, دبي",,,
Hormozgan,node,2487991629,Sangeetha Vegetarian Restaurant,"Al Esbij (30th) Street, دبي",+971 4 351 1145,,https://sangeethavegrestaurants.com/
Hormozgan,node,2487991630,Vaibhav,"25C Street, دبي",,,
Hormozgan,node,2488031375,Hotel Vasantha Bhavan,"Al Nahda (26th) Street, دبي",,,
Hormozgan,node,2488070030,Baqer Mohebi Supermarket,"AL Rolla Road, دبي",,,
Hormozgan,node,2488206194,Al Adil Super Market,"Al Fahidi (19th) Street, دبي",,,
Hormozgan,node,2488214354,Puranmal,"60A Street, 7, دبي",,,
Hormozgan,node,2488215908,Lassi King,"Al Fahidi (19th) Street, دبي",,,
Hormozgan,node,2490069977,,,,,
Hormozgan,node,2490069980,Al Douri Supermarket,"Sheikh Khalifa bin Zayed Street, Ajman",,,
Hormozgan,node,2490535855,Pizza Hut,,,,
Hormozgan,node,2490535861,,,,,
Hormozgan,node,2491151760,فاين فير عجمان,,,,
Hormozgan,node,2495085825,Al Jaleel Wholesale Point,,,,
Hormozgan,node,2501047860,Mamlakat Arch Palqees,,,,
Hormozgan,node,2501047862,,,,,
Hormozgan,node,2501047868,Al Abeer,Sheikh Maktoom Bin Rashid Al Maktoom Street,,,
Hormozgan,node,2501047869,ماكدونالدز,,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,2501241877,,,,,
Hormozgan,node,2501241879,,,,,
Hormozgan,node,2501241880,,,,,
Hormozgan,node,2501412647,Naif Souq,,,,
Hormozgan,node,2501887014,,,,,
Hormozgan,node,2505464564,,,,,
Hormozgan,node,2505464566,F&S (Falafel & Schwarma),,,,
Hormozgan,node,2505464569,palm jumira,,,,
Hormozgan,node,2508465441,,,,,
Hormozgan,node,2514659646,,,,,
Hormozgan,node,2514659647,,,,,
Hormozgan,node,2514659653,,,,,
Hormozgan,node,2514659655,,,,,
Hormozgan,node,2517021242,West Zone Supermarket,,,,
Hormozgan,node,2520418177,Citi Mart,,,,
Hormozgan,node,2521794898,Choithrams Al Rais Supermarket,,,,
Hormozgan,node,2521794901,Multifood Restaurant & Cafeteria,,,,
Hormozgan,node,2521794905,Najmat Al Rifaa Laundry,,,,
Hormozgan,node,2521917709,Burger King,,,,
Hormozgan,node,2526037897,Al Muhaisnah Grocery,,,,
Hormozgan,node,2526037898,Al Wafa,,,,
Hormozgan,node,2526037899,,,,,
Hormozgan,node,2526037901,Obaid Humaid Grocery,,,,
Hormozgan,node,2526037902,Hassan Ali Ahmed,40b Street,,,
Hormozgan,node,2526037906,,,,,
Hormozgan,node,2526037909,,,,,
Hormozgan,node,2526037910,Essa Jamil Grocery,,,,
Hormozgan,node,2526037911,,,,,
Hormozgan,node,2526037912,Al Jeel Al Saaed Grocery,22 Street,,,
Hormozgan,node,2526037916,Sultan Khalfan Al Suwaidi,,,,
Hormozgan,node,2526365285,,,,,
Hormozgan,node,2526365300,,,,,
Hormozgan,node,2527765452,,,,,
Hormozgan,node,2530723530,,,,,
Hormozgan,node,2531722514,Talal Super Market,,,,
Hormozgan,node,2533161994,Lulu Supermarket,,,,
Hormozgan,node,2534788929,Saravana Bhavan,,,,
Hormozgan,node,2535040127,,,,,
Hormozgan,node,2538016584,Pathan Resturant - Qusais,"Damascus street, دبي",,,
Hormozgan,node,2538016591,Shair Al Madina Supermarket,"Damascus street, دبي",,,
Hormozgan,node,2538034369,West Zone Super Market,,,,
Hormozgan,node,2538175813,,,,,
Hormozgan,node,2567664995,ستاربكس,Sheikh Zayed Road,,,
Hormozgan,node,2604691204,ماكدونالدز,"Sheikh Zayed Road, دبي",+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,2626995575,Brix Desserts,"Dubai, Dubai",,,
Hormozgan,node,2627756796,The Lime Tree Cafe - Jumeirah 1,"Jumeira Street, دبي",+971 4 349 8498,,https://www.thelimetreecafe.com/
Hormozgan,node,2639079550,Ravi,,,,
Hormozgan,node,2639079551,Pars,,,,
Hormozgan,node,2639575518,Al Madina,,,,
Hormozgan,node,2647468262,China Gate (Hot Pot),,,,
Hormozgan,node,2647468266,China Sea,Al Maktoum Street,,,
Hormozgan,node,2684747191,Ceramic city,,,,
Hormozgan,node,2733943703,West Zone Supermarket,دبي,,,
Hormozgan,node,2805528534,Jumeirah Terrace,,,,
Hormozgan,node,2813307958,Hor Al Anz Electronics,,,,
Hormozgan,node,2818278855,Hayat Al Madina,,,,
Hormozgan,node,2830831601,Mawlana,,,,
Hormozgan,node,2839864273,Carrefour Market,,,,
Hormozgan,node,2847505501,,,,,
Hormozgan,node,2858495397,Uranus Travel and Tours,,,,
Hormozgan,node,2915624091,LG,,,,
Hormozgan,node,2924797702,al futtaim toyota motors,,,,
Hormozgan,node,2924797704,al futtaim toyota motors,,,,
Hormozgan,node,2973052825,Unisons Trading & Distribution,Al Ahmadiya Street,,,
Hormozgan,node,2985370556,Paratha king,,,,
Hormozgan,node,3023531800,Anapoorna Vegetarian Restaurant,,,,
Hormozgan,node,3023617259,Calicut Notebook,,,,
Hormozgan,node,3023617269,Saravana Bhavan,,,,
Hormozgan,node,3023617280,Najeela,,,,
Hormozgan,node,3023617293,Aroos Damascus,,,,
Hormozgan,node,3023617294,Asheknani,,,,
Hormozgan,node,3023617300,Tchibo,,,,
Hormozgan,node,3023617322,Haagen-Dazs,Al Rigga Street,,,
Hormozgan,node,3023618839,Happy Land,,,,
Hormozgan,node,3023618840,Manchester Saloon,,,,
Hormozgan,node,3023618841,Silver Eagle Restaurant,,,,
Hormozgan,node,3023618842,Photo Express,,,,
Hormozgan,node,3023618854,Suroor Mefta Grocery,,,,
Hormozgan,node,3023618867,Al Maya,,,,
Hormozgan,node,3023618869,Al Kabayal Discount Center,Abu Baker Al Siddique Road,,,
Hormozgan,node,3023618872,Splash Star Supermarket,Salahuddin Road,,,
Hormozgan,node,3023618881,Gifts Village,Salah Al Din Street,,,
Hormozgan,node,3023618896,CARS,,,,
Hormozgan,node,3023618899,,,,,
Hormozgan,node,3023618911,,,,,
Hormozgan,node,3023618914,Timeless Saloon,,,,
Hormozgan,node,3023618915,Karachi Darbar,,,,
Hormozgan,node,3023618916,Farooj,,,,
Hormozgan,node,3023618917,West Zone Supermarket,,,,
Hormozgan,node,3023618924,A to Z Supermarket,,,,
Hormozgan,node,3023618929,Choitrams,,,,
Hormozgan,node,3023618931,Hatam Al Thai,,,,
Hormozgan,node,3023618932,Shiraaz Nights,,,,
Hormozgan,node,3023619437,Giordano,,,,
Hormozgan,node,3024705672,West Zone Supermarket,,,,
Hormozgan,node,3024705675,Middle East Stationary,Abu Baker Al Siddique Road,,,
Hormozgan,node,3024705701,2000 Restaurant,,,,
Hormozgan,node,3024705702,Taza,,,,
Hormozgan,node,3024720495,Burger King,Al Jazeera Street,,,
Hormozgan,node,3024720496,Elevation Burger,,,,
Hormozgan,node,3024720497,Nando's,,,,
Hormozgan,node,3024720498,Chowking,,,,
Hormozgan,node,3024720499,McDonald's,دبي,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,3024720500,Al Riqqa Typing,,,,
Hormozgan,node,3024720501,Al Riqqa Typing,,,,
Hormozgan,node,3024720503,Day-2-Day,,,,
Hormozgan,node,3024720504,Aerosoft by Sylvia & Jangjoo,Baniyas Road,+971 4 227 9640;+971 56 702 7504,info@aerosoftint.ae,https://www.aerosoft.ae/
Hormozgan,node,3024720505,Jesco,,,,
Hormozgan,node,3024720506,Jackys,,,,
Hormozgan,node,3050978309,Lube Express,,,,
Hormozgan,node,3051842537,J-mart Supermarket,,,,
Hormozgan,node,3053304824,Wimpy's,,,,
Hormozgan,node,3053304826,Danial Star Restaurant,,+971502434958,,
Hormozgan,node,3053763359,Borocay,,,,
Hormozgan,node,3053763360,Yuraku,,,,
Hormozgan,node,3053763361,ماكدونالدز,,,,
Hormozgan,node,3053763362,Splash,,,,
Hormozgan,node,3053763363,Shoemart,,,,
Hormozgan,node,3053763364,Samad Al Iraqi,,,,
Hormozgan,node,3053763371,Fox & Hounds,,,,
Hormozgan,node,3053763374,Bamboo Lagoon,,,,
Hormozgan,node,3053763376,Domino's,,,,
Hormozgan,node,3053763377,بيت المندي,دبي,,,
Hormozgan,node,3053763378,Al Madeena Supermarket,Al Murraqqabat Road,,,
Hormozgan,node,3053763412,McDonald's,,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,3053763413,Gift Village,,,,
Hormozgan,node,3054993488,Pizza Inn,,,,
Hormozgan,node,3064732610,Central Market,,,,
Hormozgan,node,3081212889,China Star Restaurant,,,,
Hormozgan,node,3081232054,White Falcon Restaurant,,,,
Hormozgan,node,3081234025,Ponderosa Steakhouse,,,,
Hormozgan,node,3081234456,Caravan Restaurant,,,,
Hormozgan,node,3081241175,Tayyab Restaurant,,,,
Hormozgan,node,3120379162,Zoom Market,,,,
Hormozgan,node,3120381918,Carrefour,,,,
Hormozgan,node,3120381919,McDonald's,,+971 600 588885,crm@mcdonalds-uae.com,https://www.mcdelivery.ae/
Hormozgan,node,3120381920,دجاج كنتاكي,,,,
Hormozgan,node,3120381921,Nando's,,,,
Hormozgan,node,3120381922,Maxx Burgers,,,,
Hormozgan,node,3120381923,Cinnabon,,,,
Hormozgan,node,3120381924,تيم هورتونز,,,,
Hormozgan,node,3120381925,Zara,,,,
Hormozgan,node,3120381926,H&M,,,,
Hormozgan,node,3120381927,T.M.Lewin,,,,
Hormozgan,node,3120381928,Massimo Duti,,,,
Hormozgan,node,3120382729,Pierre Cardin,,,,
Hormozgan,node,3120382730,Burberry,,,,
Hormozgan,node,3120382731,Splash,,,,
Hormozgan,node,3120382732,Max,,,,
Hormozgan,node,3120382733,Mango,,,,
Hormozgan,node,3120382734,Jack & Jones,,,,
Hormozgan,node,3120382735,Pull & Bear,,,,
Hormozgan,node,3120382736,Victoria's Secret,,,,
Hormozgan,node,3120382737,ديره سيتي سنتر,,,,
Hormozgan,node,3120382740,Subway,,,,
Hormozgan,node,3120382741,Charlies Sub,,,,
Hormozgan,node,3120382742,Jumbo Electronics,,,,
Hormozgan,node,3120382743,Emax,,,,
Hormozgan,node,3120382744,EROS,,,,
Hormozgan,node,3120382745,Panda Chinese,,,,
Hormozgan,node,3120382748,Papa Roti,,,,
Hormozgan,node,3120382751,Armani Exchange,,,,
Hormozgan,node,3125909331,Baby Shop,,,,
Hormozgan,node,3125909332,ہوم سنٹر,,,,
Hormozgan,node,3125922755,Reef Deira,,,,
Hormozgan,node,3129065957,Jumbo Electronics,,,,
Hormozgan,node,3129065958,Lutfi Trading,,,,
Hormozgan,node,3129065959,Smokers Point,,,,
Hormozgan,node,3129078185,Choco Nuts,,,,
Hormozgan,node,3129092728,Farook International Stationary,,,,
Hormozgan,node,3151583851,Al Samar Ladies Salon,Al Khan Street,,,
Hormozgan,node,3178343265,MMI Festival City,,,,
Hormozgan,node,3205730635,Arabian Center,"Al Khawaneej Road, دبي, 28676",,,https://www.arabiancenter.com/
Hormozgan,node,3205765311,Udupi,,,,
Hormozgan,node,3209521250,Aappa Kadai,,,,
Hormozgan,node,3209523422,Calicut Paragon,,,,
Hormozgan,node,3218351873,Keerthi,,,,
Hormozgan,node,3218358542,Kayaloram,,,,
Hormozgan,node,3224894265,Al Mukhtaar Bakery,,,,
Hormozgan,node,3237518183,Sadaf Holidays & Tours,,,,
Hormozgan,node,3237518184,Arasco Coffee,,,,
Hormozgan,node,3237518185,Agemono,,,,
Hormozgan,node,3237518186,Dream Land Nuts,,,,
Hormozgan,node,3237518187,Hasan Al Photo Studio,,,,
Hormozgan,node,3257726158,Emirates Markets,,,,
Hormozgan,node,3257726676,Fashion Zone,,,,
Hormozgan,node,3257727348,Makkah Market,,,,
Hormozgan,node,3282524639,الزواد ميني مارت,,,,
Hormozgan,node,3282558202,Nawaes Al Madina Supermarket,دبي,,,
Hormozgan,node,3282682305,Today's Restaurant,,,,
Hormozgan,node,3282682306,Beauty Talkz,,,,
Hormozgan,node,3282682307,Shoezies,,,,
Hormozgan,node,3282682321,Karachi Darbar,,,,
Hormozgan,node,3282682324,Pakistan Grocery,,,,
Hormozgan,node,3296309484,Dosa Plaza,,,,
Hormozgan,node,3323706170,Aroos Damascus Restaurant,King Abdul Aziz Street,,,
Hormozgan,node,3337958521,Chef Lanka Restaurant,,,,
Hormozgan,node,3337966640,Venus vegetarian restaurant,,,,
Hormozgan,node,3347738759,Fabindia,,,,
Hormozgan,node,3412128385,Al Rawabi Farm,,,,
Hormozgan,node,3412132536,ChicKing,,,,
Hormozgan,node,3432366992,Hard Rock Cafe,,+971 4 232 8900,,https://www.hardrock.com/cafes/dubai/menu.aspx
Hormozgan,node,3442498341,Choithrams,,,,
Hormozgan,node,3442498343,هانوي,,,,
Hormozgan,node,3442498344,Iconics,,,,
Hormozgan,node,3442498345,La Luna,,,,
Hormozgan,node,3453553242,,,,,
Hormozgan,node,3453553602,Al Shay Restaurant,,,,
Hormozgan,node,3453553603,المدينة,دبي,,,
Hormozgan,node,3453618467,Karachi Darbar,,,,
Hormozgan,node,3463639007,Mr. Chaat,,+97143707040,,
