city,osm_type,osm_id,name,address,phone,email,website
Tehran,node,7192854549,,,,,
Tehran,node,7192854550,,,,,
Tehran,node,7192854551,,,,,
Tehran,node,7192854552,,,,,
Tehran,node,7192854553,,,,,
Tehran,node,7192854554,,,,,
Tehran,node,7192854555,,,,,
Tehran,node,7192854556,,,,,
Tehran,node,7192854557,,,,,
Tehran,node,7192854558,,,,,
Tehran,node,7192854559,,,,,
Tehran,node,7192854560,,,,,
Tehran,node,7192854561,,,,,
Tehran,node,7192854562,,,,,
Tehran,node,7192854563,,,,,
Tehran,node,7192854564,,,,,
Tehran,node,7192854565,,,,,
Tehran,node,7192854566,,,,,
Tehran,node,7192854567,,,,,
Tehran,node,7192854568,,,,,
Tehran,node,7192854569,,,,,
Tehran,node,7192854570,,,,,
Tehran,node,7192854571,,,,,
Tehran,node,7192854572,,,,,
Tehran,node,7192854573,,,,,
Tehran,node,7192854574,,,,,
Tehran,node,7192854575,,,,,
Tehran,node,7192854576,,,,,
Tehran,node,7192854577,,,,,
Tehran,node,7192854578,,,,,
Tehran,node,7192854579,,,,,
Tehran,node,7849971551,سیلندر پرکنی بوتان گاز منطقه تهران,,,,
Tehran,node,8261517550,صنایع پیچ آرین,"شانزدهم, 52, 16",+989371677339,,https://pichearian.com
Tehran,node,8664493886,تجهیزات آرایشگاهی آرجام,تهران,+98 912179 1327,,
Tehran,node,9171611600,پاک تایر,,,,
Tehran,node,9316080838,سمین پلاست,,,,
Tehran,node,9537355469,لوازم مبل سینا,"بلوار پنجم, 4.711, چهاردانگه شهرک صنعتی سهند",+982155274211,,https://www.sftools.ir/
Tehran,node,9563265417,کارخانه دنیا چوب,,,,
Tehran,node,9567173617,کارخانه آبلوم یک یعقوبی,,,,
Tehran,node,9568486716,مبلمان طلایی,,,,
Tehran,node,9572639417,مبل کارین,,,,
Tehran,node,9662299898,فروشگاه رنگ و روکش حاتمی,,,,
Tehran,node,9722869117,مبلمان گل نرگس,,,,
Tehran,node,9723156517,ابزار مبل نوین,,,,
Tehran,node,9723329117,مبلمان مدرن و کلاسیک توکا (شعبه۱),,,,
Tehran,node,9743533618,فروشگاه چوبیران اصل,,,,
Tehran,node,10256890309,ابزار مبل رضایی,,,,
Tehran,node,10589217309,یراق محمد,"صنایع, شهرک صنعتی چهاردانگه",+98 21 5526 4963,,
Tehran,node,10694734878,پادوکو,"لاله, تهران",+98 21 9100 2464,,
Tehran,node,10696438987,باغچه رستوران آتاآنا,,,,
Tehran,node,10811913806,چاپ و بسته بندی ساعی,,,,
Tehran,node,10852690335,رستوران باغ ایرانی,,,,
Tehran,node,10894034052,تجهیزات آرایشگاهی بهمن صنعت,,,,
Tehran,node,10905809676,نمایندگی ایران خودرو ۱۲۶۴ جلوه دار,,,,
Tehran,node,10905809693,فروشگاه رفاه,,,,
Tehran,node,10960520008,مبل لمون,"چهاردانگه، فعال, علی آباد قاجار",09125956499,,
Tehran,node,11001926488,مرکز پخش تشک تاج و رویال,,,,
Tehran,node,11002442134,گاندو,,,,
Tehran,node,11047966618,نمایشگاه کامیون آسمان یاشار,,,,
Tehran,node,11056962294,نمایشگاه ایران زمین,,,,
Tehran,node,11059523911,داربست. قهرمانی,,,,
Tehran,node,11091422825,فروشگاه تایر پرسپولیس,تهران,09944485922,,
Tehran,node,11118605783,کفش طبی دکتر ماخ,"چهاردانگه، گلشهر، حاج طاهری, تهران",02155251722,,
Tehran,node,11133967273,یدک بنز احسان,"بزرگراه آیت الله سعیدی, تهران",+989122233203,,
Tehran,node,11146158801,گروه تولیدی مبلمان دیانا,,,,
Tehran,node,11146751534,فروشگاه آقای چرم,,,,
Tehran,node,11167638304,نمایشگاه جاده رانان (محمدی/بخشنده),,,,
Tehran,node,11206995238,مبلمان آرمانی,"میلاد, چهاردانگه",02155261130,,
Tehran,node,11281659539,تالار پارسیس,"تهران، بزرگراه آیت الله سعیدی، پشت مترو چهاردانگه، نبش خیابان آهوان, چهاردانگه",+982155251818,,https://instagram.com/talar_parsis
Tehran,node,11373006674,سورج فوتون,,09126365767,,
Tehran,node,11415073548,پرشین تحریر (کریمی),کیوان,09127395277,,Www.persian-tahrir.com
Tehran,node,11449095260,هوم دکور,,,,
Tehran,node,11489159732,نمایشگاه ملت,,09123142927,,
Tehran,node,11539295106,فروشگاه آقای رنگ,"پیامبر اعظم, شهر تهران",09104323758,,
Tehran,node,11569891099,یدک فاو ( زارعی ),"بزرگراه آیت الله سعیدی, 499, تهران",0989101880604,,
Tehran,node,11740450522,دریل پیشرو,"پانزده و نیم, 16",09121131125,,
Tehran,node,11836545410,نمایشگاه ولوو پلاس,,,,
Tehran,node,11867199085,سرویس خواب نوجوان چوبچی,"تهران، شهرک صنعتی چهاردانگه روبروی خیابان آلومینیوم‌کاران یک ،نبش خیابان میرفلاح پاساژ اونیکس ، طبقه 1- ، گالری چوبچی, چهاردانگه",09304389789,,
Tehran,node,11879351215,پارچه مبلی ترنج,"پیروزی, تهران",09120304634,,
Tehran,node,11920969097,فروشگاه دانگ وفنگ ملک محمدی,,021۵۵۲۴۹۱۰۷,,
Tehran,node,11921726920,لوازم ماشین سنگین رضازاده,,۰۹۱۲۵۴۸۷۳۲۵,,
Tehran,node,11942092372,پارچه مبلی پاپیون شعبه یک,"جاده جعفرآباد, چهاردانگه",09124441641,,
Tehran,node,11942095714,شرکت پلاک زرد سواران,,,,
Tehran,node,11966241868,موبایل حسام ۷۲۴,"جان زمینی, چهاردانگه",09336650069,,
Tehran,node,11982884276,فروشگاه مبلمان فیدل moblfidell,"گلدسته, چهاردانگه",09100161696,,
Tehran,node,11999574358,دیزلیران شعبه 2,"بزرگراه آیت الله سعیدی, چهاردانگه",02191090300,,
Tehran,node,12002448526,مبلمان آتا,,,,
Tehran,node,12025693441,فروشگاه لوازم یدکی سنگین سهند,"امام رضا, 82, چهاردانگه",02155282330,,
Tehran,node,12043415715,سرویس خواب اولوکس,,,,
Tehran,node,12067900504,اتاقسازی دیزلیران,"بزرگراه آیت الله سعیدی, چهاردانگه",,,
Tehran,node,12076944316,آریا پی وی سی,"جاده جعفرآباد, تهران",,,
Tehran,node,12091840822,نمایشگاه اتوبان,"بلوار پیامبر(ورودی شهرک کامیون داران, 24, Tehran",+982191091070,,https://www.otobantruck.com/
Tehran,node,12121916590,کارخانه مبل آرتا,"باغبان, تهران",,,
Tehran,node,12122175396,مبلمان کایا,"رحیمی, چهاردانگه",,,
Tehran,node,12153536843,خانه مبل سارک,"زارع, تهران",,,
Tehran,node,12171459385,فروشگاه مبلمان وفا,"یکم آلومینیوم کاران, چهاردانگه",,,
Tehran,node,12193908119,نویدی فاو,"بزرگراه آیت الله سعیدی, اسلامشهر",09120058234,,
Tehran,node,12194496023,رینگ و لاستیک بهرام,"بزرگراه آیت الله سعیدی, تهران",‪021 5524 6595,,
Tehran,node,12242116284,چلوکباب برگ سبز,"چهاردانگه شهرک صنعتی خیابان ۲۴ پلاک ۲۰, شهرک صنعتی چهاردانگه",02155279051,,
Tehran,node,12269055542,آرنا سرویس خواب,,09109065419,,
Tehran,node,12273398538,تعمیرگاه تخصصی 1004 آمیکو(ندیمی),"خیابان شهدا, تهران",+98 2156694300,,
Tehran,node,12290249031,مبلمان هنرچوب آزاد,,02155267496,,
Tehran,node,12295975218,سناتور کالکشن,"میدان مطهری, چهاردانگه",09027474114,,
Tehran,node,12299006876,آرکیا کالکشن,"اسدالله هیدخ, چهاردانگه",09193179097,,
Tehran,node,12314168081,دفتر پاییزان,"باهنر, چهاردانگه",09122390571,,
Tehran,node,12350265420,مدل ساز قالب ماهیچه کفش,,,,
Tehran,node,12422381118,موتور برق دات کام (بازرگانی اعتصامی ),"سپاه پاسداران, چهاردانگه",09132119861,,https://motorbargh.com
Tehran,node,12438453625,سوپر مارکت فرجی,چهاردانگه شهرک مطهری جان زمینی پلاک 346,09193200787,,
Tehran,node,12441999339,نوشت افزار کارادات-karadot,"میدان نصرت, 71, شهرک صنعتی چهاردانگه",+9855448432,,
Tehran,node,12450456169,فروشگاه اسکانیا و داف یدک کریمی,,,,
Tehran,node,12450694495,ایتال مبل,,02155258404,,
Tehran,node,12453650569,تایر بهگام,,۰۹۱۲۱۰۶۷۵۲۸,,
Tehran,node,12460452138,چوب ارس,"نبش خیابان 23 ام, 189, شهرک صنعتی چهاردانگه",02155279404,,
Tehran,node,12466675557,تولیدی مبلمان گردو,"زارع, تهران",09126397825,,
Tehran,node,12467223225,برق کمپرسور حیدری,"امام خمینی, 206, تهران",09039108228,,
Tehran,node,12485971298,پروفیل قاب عکس صادقی,"سهند چهارم, چهاردانگه",02155288005,,
Tehran,node,12506422079,دیزل ژنراتور برادران نبیان,"خیابان برادران توکلی, 7",+989124477472,,https://nabiyanco.com/
Tehran,node,12516150758,نمایشگاه رویال تراک,,09121169965,,
Tehran,node,12518042658,پخش قطعات صندلی جهان بین,"حجت الله کشاورز, چهاردانگه",02155251700,,
Tehran,node,12531449418,ابزار مبل آیهان,,09126857718,,
Tehran,node,12548963248,کفش رامیلا,,,,
Tehran,node,12592827024,ابزار مبل سهند,"جاده جعفرآباد, تهران",09125388140,,
Tehran,node,12625809750,فروشگاه شایگان نوین بافت SNB,"علی آباد قاجار, چهاردانگه",+982155286900,,
Tehran,node,12629785260,فروشگاه آرشه,"بیست و چهارم, 10, شهرک صنعتی چهاردانگه",021۵۵۲۵۱۱۲۹,,
Tehran,node,12637971377,شرکت دیزل تراک,"خیابان آیت الله سعیدی, دیزل تراک, چهاردانگه",02191099952,,
Tehran,node,12649086529,فروشگاه ایسوزو صداقت,"بزرگراه آیت الله سعیدی, 431.5, تهران",۰۹۱۲۵۱۰۹۶۶۷,,
Tehran,node,12649389355,اورجینال یدک,"بزرگراه آیت الله سعیدی, 637, Eslamshahr",09123280473,,
Tehran,node,12650218231,لوازم یدکی کشاورز,,,,
Tehran,node,12652196622,رنگ ابزار یراق و لوله اتصالات برادران لمسه,,,,
Tehran,node,12667184692,چوبنی,,,,
Tehran,node,12725431058,رستوران ممتاز پلاس,"حجت الله کشاورز, چهاردانگه",02155259211,,
Tehran,node,12733807832,اطلس تریلرمحمدی,,09122134269,,
Tehran,node,12750819185,فروشگاه ماهون,,09055908641,,
Tehran,node,12814079628,تولیدی مبلمان اداری و خانگی ژست,,,,
Tehran,node,12825142096,مبلمان زیباسازان ایران,,+982155260858,,
Tehran,node,12850696607,فروشگاه چرم البرز,"ماهر (۲۱), شهرک صنعتی چهاردانگه",02155267771,,
Tehran,node,12852979395,پارچه فروشی زندپور,,,,
Tehran,node,12862441947,پارچه مبلی پارس,"چهارم, چهاردانگه",02155254793,,
Tehran,node,12877016380,هم دل جیگر,,09190819161,,
Tehran,node,12896545335,تشک پلاس باف,,,,
Tehran,node,12899005252,شهر مبل,,+989126284701,,
Tehran,node,12968899635,فروشگاه لوازم خانگی کن,"جاده جعفرآباد, 235, شهرک صنعتی چهاردانگه",09125712859,,
Tehran,node,12968975583,آقای خواب شعبه 2,"بزرگراه آیت الله سعیدی, چهاردانگه",0912 20 20 979,,
Tehran,node,12985663535,قهوه خانه دنج,,,,
Tehran,node,13026054405,جنرال یدک اسدزاده,,02155272699,,
Tehran,node,13129935601,نمایشگاه کامیون خرقانیان حسین قربانی,,۰۲۱۵۵۲۶۸۸۸۰,,
Tehran,way,569819801,مجتمع تجاری اداری افشین,,,,
Tehran,way,1173761165,تالارتندیس,,,,
Tehran,node,4299949347,تعویض روغن,,,,
Tehran,node,4300979689,bibi gol,,,,
Tehran,node,4308593819,تعویض روغن,شهر ری,,,
Tehran,node,4355083093,کافه موبایل,,,,
Tehran,node,4355087291,گلفروشی,شهر ری,,,
Tehran,node,4355097490,میوه و سبزی فروشی,شهر ری,,,
Tehran,node,4360550696,نانوایی لواش,,,,
Tehran,node,4365414296,نانوایی تافتون,,,,
Tehran,node,4421196090,فروشگاه خیمه ظفر,,,,
Tehran,node,4448948890,دکه سوپر مارکت,,,,
Tehran,node,4511251878,نانوایی,,,,
Tehran,node,4790157324,باطریسازی سینا,شهر سالم,,,
Tehran,node,4805395622,کمک فنرسازی علی,شیخ اکبری,+98 939 833 7477,,
Tehran,node,4943779126,مینی سوپره سید,آرایشی,,,
Tehran,node,4943794421,,آرایشی,,,
Tehran,node,4943794722,سوپر مارکت​ جواد,بهشتی,,,
Tehran,node,4943814322,,صاحب الزمان(ع),,,
Tehran,node,4943814523,,صاحب الزمان(ع),,,
Tehran,node,4943814524,,صاحب الزمان(ع),,,
Tehran,node,4943814525,,صاحب الزمان(ع),,,
Tehran,node,4947105121,,صاحب الزمان(ع),,,
Tehran,node,4947105221,,طالقانی,,,
Tehran,node,5085650221,امیدی,شهر ری,,,
Tehran,node,5180656936,چاپخانه عروج,,,,
Tehran,node,5800406855,بازار آرین,,,,
Tehran,node,5893498782,نانوایی بربری,,,,
Tehran,node,6319003079,عمده فروشی عمده چیان,"عاصف الدوله, 31, تهران",+982155511067,,
Tehran,node,6586191487,عیاده زراعه,,,,
Tehran,node,6879741186,صالح آباد اسباب بازی,,,,
Tehran,node,7154887324,پوشاک شانا,,,,
Tehran,node,7559709186,از تولید به مصرف,,,,
Tehran,node,7570267795,فلافل بغداد,,,,
Tehran,node,8568405290,فروشگاه و مرکز پخش برتر (براتی),,,,
Tehran,node,8641349065,موزاییک سازی علی مردانی,تهران,+98 912359 2230,,
Tehran,node,8819686984,فروشگاه و مرکز پخش برتر - براتی,,,,
Tehran,node,8911541926,مبلمان کوثر,تهران,+98 919483 0027,,
Tehran,node,8996599230,Havana Coffee,"بلوار امام حسین, 160, شهر ری",,,Instagram.com/havanacoffee1
Tehran,node,9073823919,لبنیات و بستنی سنتی ساوالان,مرتضی گرد,,,
Tehran,node,9196946779,کیلوفود,"تهران، خ شهید رجایی، شهرک سیزده آبان، جنب بانک صادرات, 6",+982155500644,,https://kiloofood.com
Tehran,node,9457627985,الماس سنتر,,,,
Tehran,node,9473626262,بازار میوه و تره‌بار مشکات,,,,
Tehran,node,9473630403,جمعه بازار خرید فروش وانت,,,,
Tehran,node,9740733557,پخش شایان,,,,
Tehran,node,9779369319,لوازم خانه و آشپزخانه پارسیس (ظروف سرامیکی،بامبو),,,,
Tehran,node,9786110117,لوازم خانه و آشپزخانه پارسیس - شعبه دوم,,,,
Tehran,node,9861686566,شهر لوستر مهدوی,"کوچه شهید احمد صالح آبادی, صالح آباد",,,
Tehran,node,9915912190,مبل حسنلو,,,,
Tehran,node,10157381972,تولیدی مبلمان اصیل,"ولیعصر 20, تهران",+98 912 077 6508,,
Tehran,node,10166624464,شرکت میت مارکت,"بزرگراه هاشمی, 8, کوی باغ رضوان",+989123773970,,samprotein.com
Tehran,node,10284252903,فست فود ترافیک,,,,
Tehran,node,10292920726,فروشگاه سیخ چوبی کهن,"کوچه شهید احمد صالح آبادی, صالح آباد",+98 912 280 6942,,
Tehran,node,10696543974,چاپ توکا,,,,
Tehran,node,10985202391,کسب و کار اینترنتی سافت ری,,,,
Tehran,node,11019548043,سرای پایتخت,,,,
Tehran,node,11350893218,فروشگاه لوازم خانگی و تعمیرات دوقلوها,"رضا شکری, شهر ری",09374964986,,
Tehran,node,11377282614,پخش سیسمونی سامر,,,,
Tehran,node,11392710588,پروتئین وحید,,,,
Tehran,node,11486662375,شهر پارچه ساجده,,,,
Tehran,node,11559491112,پلاسکو هوم پلاس (نمایندگی تاپکو),,۰۹۳۳۵۵۵۲۸۰۸,,
Tehran,node,11640798852,تخت سنتی نوری,,,,
Tehran,node,11652687693,تاج هوم(لیمون),,,,
Tehran,node,11676716037,پخش بازرگانی بلوروشیشه امیران,,09055306700,,
Tehran,node,11846569287,تراشکاری خودرو اخلاقی,"یخ سازی, شهر ری",09120628603,,
Tehran,node,11848886645,افق کوروش,,,,
Tehran,node,11860661218,,,,,
Tehran,node,11860661237,,,,,
Tehran,node,11860661238,,,,,
Tehran,node,11860661239,,,,,
Tehran,node,11860661240,,,,,
Tehran,node,11865875267,اموزشگاه و سالن زیبایی بانو جهانی,,02133371087,,
Tehran,node,11896714821,تولیدی روکش صندلی اتومبیل آسیاکاور,"کوچه رضایی, تهران",09121482742,,
Tehran,node,11959763035,تولیدی مبلمان همراز,"نرگس, تهران",09124036325,,
Tehran,node,11997790865,فروشگاه سولینا کابین,"ولایت ششم, تهران",09213261409,,
Tehran,node,12043290078,شیرینی سرا شاهکار,,,,
Tehran,node,12048059227,کبابی و جگرکی خان دایی,"روستا پلایین, تهران",,,
Tehran,node,12103963341,کلیدسازی  دقت,,09125220343,,
Tehran,node,12119677725,پخش کاشی و سرامیک بیگدلی,"گلها, تهران",,,
Tehran,node,12139442665,سرای سنتی دیلمان,,۰۲۱۵۵۹۱۸۲۷۱,,
Tehran,node,12176049069,گالری دژاوو,,,,
Tehran,node,12176801490,پاساژ الماس شرق,,,,
Tehran,node,12177953378,آیسان پلاست مهر,"کنارگذر آزادگان, شهر تهران",09129266026,,
Tehran,node,12194180835,سیکلت ورزمهر,"ولی الله غیبی, شهر ری",09126505628,,
Tehran,node,12254475707,خواربارفروشی علیشاهی,,,,
Tehran,node,12270605425,تولیدی مبلمان نمونه,"ولایت هشتم, تهران",09377636184,,
Tehran,node,12273214844,فروش لوازم بهداشتى و ساختمانى بنگاه الهی,تهران خيابان شهيدرجايى ، كوچه بينظير بلاك ٤,09121161360,,
Tehran,node,12278705713,فروشگاه شهر بلور,,09354753355,,
Tehran,node,12314261980,پخش ملل,,09332333203,,
Tehran,node,12366979944,سفره خانه سنتی ملک ری,"بلوار امام حسین, شهر ری",09195067371,,
Tehran,node,12377166503,رنگ و ابزار قیاسی,,09124032566,,
Tehran,node,12406774264,آجیل و خشکبار سنجاب,"علیرضا اسدالهی, 102, شهر ری",09930200368,,
Tehran,node,12474296837,پخش عمده اسبابازی بازرگانی علی قاسم پور,,۰۹۱۲۵۶۵۷۷۳۱,,
Tehran,node,12484151180,مبلمان تختخوابشو آیسان,"ولایت ششم, تهران",09127020507,,
Tehran,node,12514848785,پروتئین محمد,,,,
Tehran,node,12522595526,تشک رویال پانیک,"اتوبان آزادگان، شهرک مرتضی گرد، ابتدای خیابان پیروزی، مجتمع مبل، کوچه چناران 3، سالن3, 3, tehran",+989126339419,,https://asnafyab.ir/66327791
Tehran,node,12535026128,انبار آهن آلات حمید,,۰۲۱۵۵۲۲۴۸۸۶,,
Tehran,node,12543311650,مبلمان تختخوابشو آرسام,,۰۹۰۱۵۸۳۱۶۵۹,,
Tehran,node,12615704265,کافه ویتامینه ایکو,"مرتضی گرد خیابان پیروزی بلوار فرهمند کافه آیکو, tehran",09129221627,,
Tehran,node,12620562376,اسباب بازی رشیدی,,,,
Tehran,node,12649178620,نانوای‌ی بربری‌ ولواشی‌ عطائی,,09336767835,,
Tehran,node,12656844498,تولیدی لوازم آشپزخانه علیمحمدی,,,,
Tehran,node,12761683396,کافه اسپیناس,,09120439477,,
Tehran,node,12816499193,پازل ایران انتشارات فرگام,,02155006724,,
Tehran,node,12848670812,تولیدی و پخش ساعت دیواری پیمان,"سلیمانی, صالح آباد",09120510425,,
Tehran,node,12861939642,الماس مبل,"نرگس, تهران",09122379224,,
Tehran,node,12905641761,پخش نگین صالح آباد,"صاحب الزمان(ع), 149, تهران",0989017234489,,
Tehran,node,12917441389,پخش ماندگار,,+989338586918,,
Tehran,node,13013094024,کافه رستوران احمد ظاهر,,,,
Tehran,node,13130481107,کاوه پلاست میثم,,09351175952,,
Tehran,way,229570496,رفاه,,,,
Tehran,way,438316575,میدان میوه و تره بار شهید غیبی,,,,
Tehran,way,441034777,شهر کتاب,,,,
Tehran,way,444655814,تعاونی مصرف فرهنگیان,شهر ری,,,
Tehran,way,447080009,,,,,
Tehran,way,447080010,,,,,
Tehran,way,453586542,آژانس مسافرتی نور تور,,,,
Tehran,way,610898537,دیزی سرا و کبابی,بزرگراه شهید رجایی,,,
Tehran,way,754290937,مجتمع تجاری لاله,,,,
Tehran,way,754294606,پاساژ ولیعصر (عج),,,,
Tehran,way,923026069,فروشگاه و مرکز پخش ملزومات آشپزخانه برتر (براتی),,+989382500175,,
Tehran,way,1027676081,بازار میوه و تره‌بار شهید فدایی,محمد فدایی,,,
Tehran,way,1028463023,بازار میوه و تره‌بار سیزده آبان,,,,
Tehran,way,1028749524,بازار میوه و تره‌بار بهشتی,,,,
Tehran,node,3213976129,پاساژ مهدی,,,,
Tehran,node,4174128290,بانک گل,بزرگراه امام رضا,,,http://www.bankgol.ir/
Tehran,node,4344464890,پاساژ شیشه,,,,
Tehran,node,4344470389,پاساژ قائم,,,,
Tehran,node,4344470489,بستنی و شیرینی فروشی,,,,
Tehran,node,4344478489,لوازم التحریر و کتاب اربابی,,,,
Tehran,node,4344478490,فروشگاه و کارگاه شیرینی سنتی و کاک,,,,
Tehran,node,4423395054,تالار پذیرایی آینه,شهر ری,,,
Tehran,node,4423395055,ساندویچ قائم,شهر ری,,,
Tehran,node,4423406827,پیتزا اونیک,,,,
Tehran,node,4446279390,حمام عمومی,,,,
Tehran,node,4447683896,,,,,
Tehran,node,4472722556,دوچرخه فروشی ابراهیمی,,,,
Tehran,node,4495065719,,,,,
Tehran,node,4533905391,جانبو,,,,
Tehran,node,4533905692,,,,,
Tehran,node,4533905889,,,,,
Tehran,node,4533905989,عروج,,,,
Tehran,node,4793179125,اپاراتی محسن,ملک زاده,,,
Tehran,node,4806696126,کارگاه خیاطی,اردستانی,,,
Tehran,node,5327284026,نان تافتون,,,,
Tehran,node,5389786121,فروشگاه ماهان,"زکریای رازی, 181",,,
Tehran,node,5403251621,نمایندگی ۱۷۰۸ کرمان موتور,شجاعی,,,
Tehran,node,5700807555,سنگکی,شهر ری,,,
Tehran,node,5784477907,لواشی,"قلعه گبری - میثم شمالی, شهر ری",,,
Tehran,node,5784724240,,"نیلوفر, شهر ری",,,
Tehran,node,5787187254,فروشگاه مواد غذایی شمشیران,شیخ اکبری,,,
Tehran,node,6294533585,ابریشم,"مصطفی قدمی, 6, 18499",+98 21 5595 2236,,
Tehran,node,6417419785,کبابسرای برگ سبز,,,,
Tehran,node,6435851208,کفش سام,"میدان شهر ری-پاساژ مهدی طبقه منفی دو;پاساژ مهدی, 40, شهر ری",,,
Tehran,node,6475900352,پیتزا سیب ۳۶۰,,+98 21 5104 8000,,
Tehran,node,6681580386,الکتریکی نیکنام(تعمیرات و فروش),برادران اسماعیلی,+98 21 5591 1218,,
Tehran,node,6733423854,MeLuxe Shop,"سپاهیان انقلاب, 35, شهر ری, 18499",+98 21 5595 5508,info@meluxe.ir,https://meluxe.ir/
Tehran,node,6927858285,قصابی ۱۱۰,شیخ اکبری,,,
Tehran,node,7224444385,رضا روشن,,,,
Tehran,node,7384967722,ژاپن سیکلت,,+98 21 3375 5363,,
Tehran,node,7472289966,کافه سیاه و سفید,,,,
Tehran,node,7856441808,کارخانه مارگارین,,,,
Tehran,node,8330729816,خدمات کامپیوتر و کافینت نوین,,,,
Tehran,node,8551443634,دارالضیافه,,,,
Tehran,node,8551443635,باب الطاهر (درب ۹,,,,
Tehran,node,8652916301,گالری فرهاد,,,,
Tehran,node,9122067117,موتو جی (شهر ری),,,,
Tehran,node,9164568209,دنیای عینک,"بیات, شهر ری",+982155932644,,https://www.instagram.com/optics.world/
Tehran,node,9308005403,بونسای سعید حسینعلی,"کنارگذر امام رضا, tehran",+989121008006,,
Tehran,node,9372779877,بازار میوه و تره‌بار رضویه,,,,
Tehran,node,9385340994,پژو مرکزی ری,"شهید عربخواری, 54, شهر ری, 1865855975",33401308,,https://t.me/PEUGEOT_REY
