city,osm_type,osm_id,name,address,phone,email,website
North Khorasan,node,9308026918,لوازم تحریر سروش,,,,
North Khorasan,node,9308026920,افق کوروش,,,,
North Khorasan,node,9308026921,اسنوا,,,,
North Khorasan,node,9308026923,پیرایشگاه کاریزما,,,,
North Khorasan,node,9308058236,موبایل 2020,,,,
North Khorasan,node,9308058240,همراه آزاد,,,,
North Khorasan,node,9308058241,پارچه تک,,,,
North Khorasan,node,9308058246,آسیاب دربندی,,,,
North Khorasan,node,9308058248,پروتئین احمدی,,,,
North Khorasan,node,9308058250,سوپر میوه یلدا,,,,
North Khorasan,node,9308058253,سوپر گوشت بشیر,,,,
North Khorasan,node,9308086852,هایپر میوه همیشه بهار,,,,
North Khorasan,node,9308086854,عینک نگاه,,,,
North Khorasan,node,9308086857,داروخانه دکتر جعفری,,,,
North Khorasan,node,9308086859,بوتیک رویال,,,,
North Khorasan,node,9308086860,لوازم خانگی بوتان (هاشم نقابی),,,,
North Khorasan,node,9308086862,لوازم تحریر سعد الدین,,,,
North Khorasan,node,9308086863,کاشی فروشی فتاحی,,,,
North Khorasan,node,9308089594,لوازم ورزشی آریان (بهروزی فر),,,,
North Khorasan,node,9308089595,کامپیوتر یکتا,,,,
North Khorasan,node,9308089596,کتاب فروشی بو علی سینا,,,,
North Khorasan,node,9308089599,لوازم آرایشی هفت قلم,,,,
North Khorasan,node,9308089601,طلا فروشی صداقت خواهی,,,,
North Khorasan,node,9308089602,کفش 22 بهمن,,,,
North Khorasan,node,9308089606,بوتیک زیک زاک,,,,
North Khorasan,node,9308089607,لوازم آرایشی شایان,,,,
North Khorasan,node,9308089608,طلافروشی ایرانیان,,,,
North Khorasan,node,9308089609,طلا فروشی سید,,,,
North Khorasan,node,9308089610,عکاسی ساحل,,,,
North Khorasan,node,9308089613,کفش رفاه,,,,
North Khorasan,node,9308089614,سیسمونی قائم,,,,
North Khorasan,node,9308089615,گالری جیغ,,,,
North Khorasan,node,9308093979,کفش شاپرک,,,,
North Khorasan,node,9308128804,موبایل سیب,,,,
North Khorasan,node,9308128805,لوازم خانگی ارگی,,,,
North Khorasan,node,9308128807,لوازم خانگی سردار,,,,
North Khorasan,node,9308128809,لوازم خانگی جی پلاس(سردار),,,,
North Khorasan,node,9308128810,آهن آلات ثامن,,,,
North Khorasan,node,9308128811,خانه پیتزا,,,,
North Khorasan,node,9308128812,پاساژ داریوش,,,,
North Khorasan,node,9308150716,بوتیک کاغذ,,,,
North Khorasan,node,9308155317,رستوران وزیری,,,,
North Khorasan,node,9308155322,آرایشگاه عطرانه,,,,
North Khorasan,node,9308155323,مزون تشریفات قصر عروس,,,,
North Khorasan,node,9308155324,مزون ملکه,,,,
North Khorasan,node,9308155325,گالری شال و روسری قاصدک,,,,
North Khorasan,node,9308155326,آتلیه سینا,,,,
North Khorasan,node,9308164528,سالن آرایش سرمه,,,,
North Khorasan,node,9308164529,چهره پردازان,,,,
North Khorasan,node,9308164530,مزون عروس کلاسیک,,,,
North Khorasan,node,9308164532,پوشاک بهداد,,,,
North Khorasan,node,9308184507,نانوایی عبدالله امرسان,,,,
North Khorasan,node,9308184508,سالن زیبایی یاس سفید,,,,
North Khorasan,node,9308184509,سالن زیبایی آوین,,,,
North Khorasan,node,9308184511,کافی شاپ 4یو,,,,
North Khorasan,node,9308229017,سالن زیبایی تاج,,,,
North Khorasan,node,9308652592,کامپیوتر محمدی,,,,
North Khorasan,node,9308652595,صحافی ناظمی,,,,
North Khorasan,node,9308659971,فرش عروس,,,,
North Khorasan,node,9308676728,زیبایی سرای ونوس,,,,
North Khorasan,node,9308676729,سالن زیبایی سارینا,,,,
North Khorasan,node,9308734832,لبنیات سنتی سلامت,,,,
North Khorasan,node,9308783732,کافه کوک,,,,
North Khorasan,node,9308783734,کافه تایم,,,,
North Khorasan,node,9308783738,نمایشگاه خودرو ساعی,,,,
North Khorasan,node,9308783739,نمایشگاه موتور برادران سردار,,,,
North Khorasan,node,9308800186,اتو گالری شهروند,,,,
North Khorasan,node,9308800187,لاستیک امیر,,,,
North Khorasan,node,9308800192,کشاورز یار جوین,,,,
North Khorasan,node,9308800194,خشکشویی آذرخش,,,,
North Khorasan,node,9308846648,کافه تلخ,,,,
North Khorasan,node,9308846651,عطاری کوثر,,,,
North Khorasan,node,9308846652,سمساری سید,,,,
North Khorasan,node,9308846654,فروشگاه ولی عصر,,,,
North Khorasan,node,9308846658,نانوایی,,,,
North Khorasan,node,9308846665,رستوران پردیس,,,,
North Khorasan,node,9308846666,گل کیش,,,,
North Khorasan,node,9308846668,سوپر مارکت,,,,
North Khorasan,node,9308846676,رفاه,,,,
North Khorasan,node,9308846677,پوشاک قائم,,,,
North Khorasan,node,9308846678,پیرایشگاه شیکان,,,,
North Khorasan,node,9308846684,لاستیک فروشی رجبی,,,,
North Khorasan,node,9310140016,لوازم ورزشی آریا,,,,
North Khorasan,node,11613368065,فروشگاه لوازم خانگی خانه آرا,"بلوار امام رضا, شهر نقاب",+989105100741,amirmahdi.qsp@gmail.com,
North Khorasan,way,1067580465,غذا خوری,,,,
North Khorasan,node,4453117491,جاده تا ۶ کیلومتر در دست تعمیر است,,,,
North Khorasan,node,5272740137,هایپر مارکت یوما,,,,
North Khorasan,node,5272740138,هایپر مارکت صابری,,,,
North Khorasan,node,5272740139,هایپر مارکت نجاری,,,,
North Khorasan,node,5272740140,هایپر مارکت یوما ۱,,,,
North Khorasan,node,5274173948,,,,,
North Khorasan,node,6314342294,,,,,
North Khorasan,node,9183736661,سایپا,,,,
North Khorasan,node,12954601951,فروشگاه لوازم خانگی یعقوبی,"خیابان شهید ناطق, گرمه, 9431614631",+989150847805,,
North Khorasan,way,560466511,,,,,
North Khorasan,node,4603332895,نمایندگی ۳۰۵۲ ایران خودرو جاجرم. سید علی آقامیرزائی,مصلی,+985832272756,3052@isaco.ir,
North Khorasan,node,5349169024,نانوایی سنگک,,,,
North Khorasan,node,5349169025,سوپرمارکت,,,,
North Khorasan,node,5349169026,فروشگاه کاشی و سرامیک,,,,
North Khorasan,node,5606722421,نمایندگی رسمی محصولات بوش. ال جی. سامسونگ,"Rajaie st, 89",+985832272057,,
North Khorasan,node,6367296285,سوپرمارکت سروش,Beheshti,,,
North Khorasan,node,7177331534,آی استور (تعمیرات تخصصی گوشی، تبلت و لپ تاپ),"میدان امام خمینی, جاجرم, 9441847856",,,
North Khorasan,way,552885203,,,,,
North Khorasan,way,552885204,قصابی,,,,
North Khorasan,way,552885205,پوشاک شهرما,,,,
North Khorasan,way,552885207,لوازم التحریر,,,,
North Khorasan,way,552885259,,,,,
North Khorasan,way,552885523,,,,,
North Khorasan,way,552885524,,,,,
North Khorasan,way,552885525,,,,,
North Khorasan,way,552889326,,,,,
North Khorasan,way,552889327,,,,,
North Khorasan,way,552889328,,,,,
North Khorasan,way,552889331,,,,,
North Khorasan,way,552889332,,,,,
North Khorasan,way,552889333,,,,,
North Khorasan,way,552889335,,,,,
North Khorasan,way,552889336,,,,,
North Khorasan,way,552889337,,,,,
North Khorasan,way,552893298,,,,,
North Khorasan,way,552893299,,,,,
North Khorasan,way,552893300,,,,,
North Khorasan,way,552897973,,,,,
North Khorasan,way,552897974,تعاونی,,,,
North Khorasan,way,552900958,,,,,
North Khorasan,way,552900959,,,,,
North Khorasan,way,552975284,,,,,
North Khorasan,way,552975285,,,,,
North Khorasan,way,552975289,,,,,
North Khorasan,way,552975291,,,,,
North Khorasan,way,552976491,,,,,
North Khorasan,way,552976492,,,,,
North Khorasan,way,552976493,,,,,
North Khorasan,way,552976494,,,,,
North Khorasan,way,552976495,,,,,
North Khorasan,way,552976496,,,,,
North Khorasan,way,552977425,,,,,
North Khorasan,way,552977434,,,,,
North Khorasan,way,552977436,,,,,
North Khorasan,way,552982780,,,,,
North Khorasan,way,552982781,,,,,
North Khorasan,way,552982782,,,,,
North Khorasan,way,552982785,,,,,
North Khorasan,way,552982787,,,,,
North Khorasan,way,552982788,,,,,
North Khorasan,way,552982789,,,,,
North Khorasan,way,552982790,,,,,
North Khorasan,way,552982791,,,,,
North Khorasan,way,552982792,,,,,
North Khorasan,way,552982794,,,,,
North Khorasan,way,552982795,,,,,
North Khorasan,way,552984135,,,,,
North Khorasan,way,552984136,,,,,
North Khorasan,way,552984138,,,,,
North Khorasan,way,553210112,,,,,
North Khorasan,way,553210114,,,,,
North Khorasan,way,553210115,,,,,
North Khorasan,way,553210116,پاساژ عابد,,,,
North Khorasan,way,553210117,,,,,
North Khorasan,way,553210119,,,,,
North Khorasan,way,553210121,,,,,
North Khorasan,way,553210122,,,,,
North Khorasan,way,553210124,,,,,
North Khorasan,way,553210127,,,,,
North Khorasan,way,553212837,پاساژزیتون,,,,
North Khorasan,way,553212841,,,,,
North Khorasan,way,553212844,نانوایی,,,,
North Khorasan,way,553212846,,,,,
North Khorasan,way,553213371,,,,,
North Khorasan,way,553216690,,,,,
North Khorasan,way,553216692,,,,,
North Khorasan,way,553217597,,,,,
North Khorasan,way,553217598,,,,,
North Khorasan,way,554269758,,,,,
North Khorasan,way,554271643,,,,,
North Khorasan,way,554271644,,,,,
North Khorasan,way,554272324,,,,,
North Khorasan,way,554273090,,,,,
North Khorasan,way,554273091,,,,,
North Khorasan,way,554273092,,,,,
North Khorasan,way,554274168,,,,,
North Khorasan,way,554274611,,,,,
North Khorasan,way,768795290,iStore (تعمیرات تخصصی گوشی، تبلت و لپ تاپ,"میدان امام خمینی, جاجرم, 9441847856",,,
North Khorasan,node,5494694408,مجتمع خدمات رفاهی بین راهی دهک زاده,,,,
North Khorasan,node,4100715438,مبلمان قربان زاده,"میدان توحیید, ضلع جنوبی میدان توحید",+985837261326,astoen@gmail.com,
North Khorasan,node,4100764412,مبلمان قربان زاده,امام خمینی,+985837231936,astoen@gmail.com,
North Khorasan,node,4541933190,گاز مایع,,,,
North Khorasan,node,4743339122,,,,,
North Khorasan,node,5048483023,آتلیه عکاسی گلها,,,,
North Khorasan,node,5242384121,ماشین های اداری آستوئن(فسنقری),"خیابان طالقانی, 3",,,
North Khorasan,node,5339569292,کافه رستوران اکبریان,,,,
North Khorasan,node,5598798421,,,,,
North Khorasan,node,7812707596,معین درباریان,,,,
North Khorasan,node,7812707597,تعویض روغن کلاسیک,,,,
North Khorasan,node,11045314210,باتری سازی محبتی و حسن پور,,05837225057,,
North Khorasan,node,11068936270,مرکز خرید کیمیا,,,,
North Khorasan,node,11158560364,خانه و آشپزخانه ندهوم,"خیابان امام خمینی - نبش چهارراه خرمشهر, اسفراین, 9661937747",+985837234002,,https://nedhome.ir/
North Khorasan,node,11327958934,پوشاک پورعلی شعبه دوم,,,,
North Khorasan,node,11363078679,پوشاک پورعلی شعبه مرکزی,,09153726788,,
North Khorasan,node,11676363701,تالار فرهنگیان اسفراین,,,,
North Khorasan,node,12176057536,عمده فروشی محسن طاعتی,,,,
North Khorasan,node,12404331294,نانوایی,,,,
North Khorasan,node,12443744256,فروشگاه بی بی تارادیس,,0۵۸۳۷۲۲۴۴۰۱,,
North Khorasan,node,12631182432,دوچرخه سازی پدر و پسر,"شهید محرابی, اسفراین",09027006617,,
North Khorasan,node,12791663644,نمایندگی سامسونگ و ال جی در اسفراین,,09153724845,,
North Khorasan,node,13050313066,سالن زیبایی آوا,,09151699309,,
North Khorasan,way,465596731,میدان میوه و تره بار اسفراین,,,,
North Khorasan,way,465684847,نمایندگی ایران خودرو - حقانی,,,,
North Khorasan,way,531045465,نانوایی,,,,
North Khorasan,node,4388868664,,,,,
North Khorasan,node,11211818037,رستوران علی دشتی,,+989128962410,,
North Khorasan,node,12121897924,تعمیرگاه مجاز سیار تکنام,,09338997945,,
North Khorasan,node,12379427232,امداد خودرو و یدک کش رباط قره بیل,"بجنورد - گرگان, گرمه",,,
North Khorasan,way,1298830407,مجتمع تفریحی پدیده,"محله سرچشمه, دهکده توریستی روئین",+989152607401,,
North Khorasan,node,8407228418,باغ اصغر,,,,
North Khorasan,node,11204006222,امداد خودرو و یدکش سعیدنیا,"میدان آزادی, فاروج",09158010061,,
North Khorasan,way,943917580,مغازه های آجیل فروشی,,,,
North Khorasan,way,943917581,مغازه های آجیل فروشی,,,,
North Khorasan,way,943917582,مغازه های آجیل فروشی,,,,
North Khorasan,way,943917583,مغازه های آجیل فروشی,,,,
North Khorasan,way,943917584,مغازه های آجیل فروشی,,,,
North Khorasan,way,943917585,مغازه آجیل فروشی,,,,
North Khorasan,way,943917586,مغازه های آجیل فروشی,,,,
North Khorasan,node,4321008471,,,,,
North Khorasan,node,12256539163,امدادخودرو علی جعفری,,۰۹۱۵۹۸۴۷۳۰۵,,
North Khorasan,node,4321113988,بابا ببر خان,,,,
North Khorasan,node,4735904605,فروشگاه حاج محمد رضا آماده,,,,
North Khorasan,node,4735904606,دکوراسیون تخت جمشید,,,,
North Khorasan,node,10171548667,موبایل رضایی,,,,
North Khorasan,node,11793074533,هام برگر,"شهید بهشتی, آشخانه",09152593119,,
North Khorasan,node,12062556180,فروشگاه لوازم خانگی رادجو,"کاشانی, آشخانه",09359189445,,
North Khorasan,node,12121833426,تعمیرگاه فوق تخصصی حسن اکبری,"کاشانی, آشخانه",,,
North Khorasan,node,12466708368,فروشگاه پوشاک روژان,,,,
North Khorasan,node,12518289034,پیتزا ساندویچ مکث,,,,
North Khorasan,node,686514431,هماگ,,,,
North Khorasan,node,3493699796,فروشگاه بزرگ دوچرخه,,,,
North Khorasan,node,3523542434,یاس,,,,
North Khorasan,node,3523546380,شیرینی دایی علی,,,,
North Khorasan,node,3523563220,کلینیک تخصصی ایران خودرو,,+98 915 187 0129,,
North Khorasan,node,3523603907,کافه قنادی رضوان,,,,
North Khorasan,node,3523603908,کته کباب بناب کوهی,,,,
North Khorasan,node,4023025195,هلشتاین,,,,
North Khorasan,node,4023025197,,,,,
North Khorasan,node,4023025201,,,,,
North Khorasan,node,4023025202,تعمیرگاه صادقی,,,,
North Khorasan,node,4306386589,بسیج,,,,
North Khorasan,node,4321113987,,,,,
North Khorasan,node,4409779545,هایپرفامیلی,,,,
North Khorasan,node,4409779546,رستوران فامیلی,,,,
North Khorasan,node,4472592489,پروتین اله مانی,طالقانی,+98 58 322 29443,amin60a@gmail.com,
North Khorasan,node,4530629153,مصنوعات چوب میلاد,,,,
North Khorasan,node,4550713782,نانوایی لواشی,,,,
North Khorasan,node,4581960561,افق کوروش,,,,
North Khorasan,node,4587248189,انگلیسی,,,,
North Khorasan,node,4677193390,جواهرى ماه,,,,
North Khorasan,node,4699324393,گوشتیران,,,,
North Khorasan,node,4699325091,رفاه,,,,
North Khorasan,node,4717516989,فیوره,"بلوار جمهوری اسلامی, 09351948020, 0098",,namjou.behrouz.bn@gmail.com,
North Khorasan,node,4786413791,,,,,
North Khorasan,node,4786420518,پیتزا میامی,قیام,,,
North Khorasan,node,4786423553,اغذیه نوین,,,,
North Khorasan,node,4786423561,سوپر مارکت حاجی بابا,,,,
North Khorasan,node,4786423562,ابمیوه حاجی بابا,,,,
North Khorasan,node,4786427927,شیرینی سرای طوس,,,,
North Khorasan,node,4786428122,پیرایش پیکاسو,قیام,,,
North Khorasan,node,4786428841,بازار موبایل,,,,
North Khorasan,node,4786428849,,,,,
North Khorasan,node,4786436233,رستوران حاجی بابا,,,,
North Khorasan,node,4786440065,رستوران فردوسی,,,,
North Khorasan,node,4786440066,رستوران طوس,,,,
North Khorasan,node,4786440093,ابمیوه انرژی پلاس,,,,
North Khorasan,node,4786440095,مجتمع تجاری و تفریحی طلای سفید,,,,
North Khorasan,node,4786440217,کافی شاپ هیس,,,,
North Khorasan,node,4786440376,افق کوروش,,,,
North Khorasan,node,4786440629,پیتزا گپ,,,,
North Khorasan,node,4786440630,کافه ژوان,,,,
North Khorasan,node,4786440661,ساندویچ پارس,,,,
North Khorasan,node,4786440710,,,,,
North Khorasan,node,4786440765,فروشگاه صبا,,,,
North Khorasan,node,4786968334,نانوایی بربری,,,,
North Khorasan,node,4786968335,نانوایی,,,,
North Khorasan,node,4786968336,کافه هنر,,,,
North Khorasan,node,4786968338,هایپر مارکت سهیل,,,,
North Khorasan,node,4786968339,پیتزا نویان,,,,
North Khorasan,node,4786998021,,,,,
North Khorasan,node,4786998023,نانوایی بربری,,,,
North Khorasan,node,4786998024,,,,,
North Khorasan,node,4786998321,پیتزا پایا,,,,
North Khorasan,node,4786998421,پیتزا پامادور,,,,
North Khorasan,node,4877913639,سنگک,,,,
North Khorasan,node,4927629624,نانوایی,,,,
North Khorasan,node,4927629625,,,,,
North Khorasan,node,4927629821,کافه کتاب,,,,
North Khorasan,node,4936846122,سالن زیبایی مجلل,چمران,,,
North Khorasan,node,5063963723,پیتزا,میدان فردوسی,,,
North Khorasan,node,5063998622,پیتزا لاله,,,,
North Khorasan,node,5063998623,فروشگاه تولید آبنبات,,,,
North Khorasan,node,5064019021,فروشگاه لاله,,,,
North Khorasan,node,5064027323,کافه,,,,
North Khorasan,node,5064069721,نانوایی بربری,,,,
North Khorasan,node,5064069722,نانوایی لواش,,,,
North Khorasan,node,5064069723,نانوایی بربری,,,,
North Khorasan,node,5064069821,نانوایی سنگک,,,,
North Khorasan,node,5064069822,نانوایی سنگک,,,,
North Khorasan,node,5064069823,سوپرمارکت,,,,
North Khorasan,node,5064069921,نانوایی بربری,,,,
North Khorasan,node,5064069922,سوپرمارکت,,,,
North Khorasan,node,5064070121,دکه گلفروشی,,+989156160045,,
North Khorasan,node,5064070122,سوپر مارکت,,,,
North Khorasan,node,5064110327,سوپر مارکت,,,,
North Khorasan,node,5064110328,سوپرمارکت,,,,
North Khorasan,node,5064116137,نمایندگی خودرو ام وی ام و چری,,,,
North Khorasan,node,5064117723,سوپر مارکت,,,,
North Khorasan,node,5064174128,,,,,
North Khorasan,node,5064178525,,,,,
North Khorasan,node,5064224224,آشپز خانه امام رضا,,,,
North Khorasan,node,5064255921,گلبرگ,,,,
North Khorasan,node,5064692621,کافه,,,,
North Khorasan,node,5064850122,موتور سینا,,,,
North Khorasan,node,5064891121,پاساژ رامین,,,,
North Khorasan,node,5064937424,آبمیوه و بستنی,,,,
North Khorasan,node,5064944322,آبمیوه و بستنی,,,,
North Khorasan,node,5065089024,,,,,
North Khorasan,node,5065089025,,,,,
North Khorasan,node,5065795906,نانوایی بربری,,,,
North Khorasan,node,5066056724,شیرینی شان بابا,,,,
North Khorasan,node,5066056725,گرندی,,,,
North Khorasan,node,5066073722,شیرینی فروشی لاله,,,,
North Khorasan,node,5066073723,دفتر پیشخوان محمدی,,,,
North Khorasan,node,5066073724,آرایشگاه,,,,
North Khorasan,node,5066299723,آرایشگاه,,,,
North Khorasan,node,5084633322,,,,,
North Khorasan,node,5234532325,یو بیسترو,بلوار استقلال,,,
North Khorasan,node,5392535421,فروشگاه لوازم دکوری و آشپزخانه دکوکالا,خیابان قیام,+989021860353,,http://artinart.ir
North Khorasan,node,5404290661,پوشاک ایران,"امام رضا ۱۲, 58",,,
North Khorasan,node,5413732323,کفش ملی,,,,
North Khorasan,node,5419777424,گل فروشی,,,,
North Khorasan,node,5507619123,غذای آماده افشین,میدان cng- میدان شهدای گمنام,,,
North Khorasan,node,5518799758,رستوران متل باباامان,,,,
North Khorasan,node,5518799759,,,,,
North Khorasan,node,5518799760,,,,,
North Khorasan,node,5554147823,کافه اینترنت,,,,
North Khorasan,node,5555891321,ستاره آبی,,,,
North Khorasan,node,5555891421,نان سنگک سید حسن فخرنبی,,,,
North Khorasan,node,5798184562,پور طیبی فروشگاه لباس,,,,
North Khorasan,node,5827521285,گل فروشی,,,,
North Khorasan,node,5846094185,سفره خانه سنتی فانوس,خیابان نادر,+98 915 384 4657,,
North Khorasan,node,5921505529,,,,,
North Khorasan,node,6005898622,سوپر مارکت حاج حسن خشکبار,,,,
North Khorasan,node,6115751595,افق کوروش,,,,
North Khorasan,node,6271989841,لوازم قنادی پیچک,شریعتی جنوبی,,,
North Khorasan,node,6278399886,پیتزا کندز,طالقانی شرقی,,,
North Khorasan,node,6712005930,عصر ارتباط,"کوچه جاجرمی شهید مقدادی, 154, بجنورد",,,
North Khorasan,node,7174699597,میلان تحریر,"شریعتی جنوبی، نبش شهید محقر, بجنورد",+98 5832221050,,https://www.instagram.com/milantahrir/
North Khorasan,node,7803082104,گالری سوین,"۴ طالقانی شرقی, بجنورد",,,
North Khorasan,node,9190788037,رستوران فرنگی اوریال,,+98 05832750420,,
North Khorasan,node,9536768259,دکتر گیم صفاری,"کوچه جاجرمی شهید مقدادی, بجنورد",+98 915 584 3101,,
North Khorasan,node,9580184705,,,,,
North Khorasan,node,9580196508,,,,,
North Khorasan,node,9580196509,,,,,
North Khorasan,node,9580200604,ساندویچ کوهی,,,,
North Khorasan,node,9739087865,هایپرفامیلی,,,,
North Khorasan,node,11009625207,گلفروشی گل خوشه,,,,
North Khorasan,node,11065369410,چاپ افشین,,,,
North Khorasan,node,11186684551,تزیینات و سیستم آبار,,,,
North Khorasan,node,11338918487,محصولات فرهنگی سینا,,+989962995620,,
North Khorasan,node,11346494864,صافکاری ۱,,,,
North Khorasan,node,11349145388,مکانیکی اکبرزاده,,+98 939 620 6525,,
North Khorasan,node,11370103707,نمایندگی انحصاری تشک رویا در خراسان شمالی,"خیابان نادر, بجنورد",09151885106,,
North Khorasan,node,11428580266,اکبر جوجه قدیمی,,,,
North Khorasan,node,11428580267,اکبر جوجه بجنورد,,,,
North Khorasan,node,11503026714,دهقان یدک,"بصیرت, 82, بجنورد",09155847311,,
North Khorasan,node,11522443240,رستوران و کبابی توکان,"طالقانی غربی, 1144, بجنورد, 9414995954",05832241460,,
North Khorasan,node,11572541038,هایپرمارکت جوهر,,,,
North Khorasan,node,11690411583,مبلمان دکولایف,,,,
North Khorasan,node,11708428370,قصر ساعت,,,,
North Khorasan,node,11736562140,مرکز ماساژ نیلای,"رضا امامی ۹- چهارراه اول-ساختمان پزشکان کیان- طبقه سوم واحد ۵, بجنورد",05832243410,,
North Khorasan,node,11773445980,بجنورد مارکت,,۰۹۳۹۵۸۴۳۳۳۴,,
North Khorasan,node,11801783883,نمایشگاه اتومبیل شایجان,,,,
North Khorasan,node,11815372948,میوه فروشی آقای ارزونی,,,,
North Khorasan,node,11819385012,ایران خودرو قنادزاده,,,,
North Khorasan,node,11837324261,گروه بازرگاني يدکی محمدی,"بلوار شهدا, بجنورد",09124861128,,
North Khorasan,node,11909325284,فروشگاه مبل رهنورد - شعبه 4,"خیابان جمهوری اسلامی, بجنورد",09926262614,,
North Khorasan,node,11976175185,ساندویچ آرشام,,09155878693,,
North Khorasan,node,12006248951,تعمیرگاه تخصصی ،لوازم یدکی دوبرار,,09358877062,,
North Khorasan,node,12077845907,کافه رستوران و کافی شاپ عمارت کبیر,"آزادی (حنایی), بجنورد",,,
North Khorasan,node,12112627875,مگا مارکت,"بلوار شهید صیاد شیرازی, بجنورد, 9415939378",09157170729,,
North Khorasan,node,12112727541,لوازم تحریر مداد آبی,"شریعتی جنوبی, بجنورد, 9414848487",09153879223,,
North Khorasan,node,12112760525,موبایل طلایی,"کوچه صدف, بجنورد, 9414865115",09357260873,,
North Khorasan,node,12121827105,کرمان موتور عضدی,,05832242042,,
North Khorasan,node,12165217189,فروشگاه پوشاک زنانه کاملیا,"طالقانی شرقی ۱۴, بجنورد",09155842143,,
North Khorasan,node,12192252722,لوازم التحریر پینک نوت,"دبیران ۱۰, شهر بجنورد",,,
North Khorasan,node,12222495897,فروشگاه باتری مجتبی,"شهدای ۲۶, بجنورد",09155845363,,
North Khorasan,node,12231566069,مانتو عالیس,"قیام, شهر بجنورد",09154040688,,
North Khorasan,node,12281783683,طراحی و اجرای دکوراسیون داخلی منزل پونل,اسفراین - بجنورد,+989214326736,,
North Khorasan,node,12292635529,کباب خانه ستاره شب,"هفده شهریور جنوبی, bojnurd",+985832233246,,https://nightstar.otuz.ir
North Khorasan,node,12300992872,تعمیرگاه اتومبیل مهدی,"رضوی ۱۶, شهر بجنورد",09158841302,,
North Khorasan,node,12403455852,رستوران مرکزی برادران یزدانی,,9151873099,,
North Khorasan,node,12413236451,فرش و‌لوازم خانگی خلیج فارس,,05832227681,,
North Khorasan,node,12467048603,نمایندگی لوازم خانگی دوو,"طالقانی شرقی, 11, بجنورد, 9415645555",+985832261733,,
North Khorasan,node,12475228508,عطاری آل طه,"خیابان نادر, بجنورد",۰۵۸۳۲۲۴۱۶۵۷,,
North Khorasan,node,12503836243,سوپرمارکت اسفیدانی,,,,
North Khorasan,node,12581664234,سالن زیبایی رز سفید,,+98  930 994 4973,,
North Khorasan,node,12635880023,رستوران و غذای آماده منصف,,,,
North Khorasan,node,12647402070,فروشگاه الوو باتری,"بلوار شهدا, شهر بجنورد",09944916540,,
North Khorasan,node,12811780200,برق و روشنایی ماهان,,۰۹۱۵۳۸۶۱۹۷۸,,
North Khorasan,node,12905936353,گل ازالیا,,+989157620198,,
North Khorasan,node,13034498227,خانه معماران یونیک,"صمدیه لباف, 11, بجنورد",0989153868862,,
North Khorasan,way,258895990,لوازم یدکی کمال.مجاز ایساکو,"خ امام خمینی غربی, 1131, بجنورد, 9419694891",+985832310211,,
North Khorasan,way,272799780,مزدا,,,,
North Khorasan,way,289494660,پاساژ لادن,,,,
North Khorasan,way,289494661,پاساژ ارم,,,,
